,Hoy,SD_Angle,SD_Position
892,8700.0,3.0,0.14
893,8701.0,3.0,0.01
894,8702.0,30.0,0.01
895,8703.0,0.0,-0.07
896,8704.0,13.0,0.04
897,8720.0,0.0,-0.06
898,8721.0,63.0,-0.06
899,8722.0,55.0,-0.09
900,8723.0,56.0,0.08
901,8724.0,70.0,0.13
902,8725.0,90.0,0.0
903,8726.0,36.0,0.0
904,8727.0,46.0,0.12
905,8728.0,19.0,-0.07
906,8744.0,88.0,-0.03
907,8745.0,39.0,0.0
908,8746.0,33.0,-0.11
909,8747.0,59.0,0.11
910,8748.0,62.0,-0.05
911,8749.0,39.0,0.1
912,8750.0,6.0,-0.13
913,8751.0,0.0,-0.03
914,8752.0,23.0,0.03
