Hoy Azimuth Altitude Hor_Angle Ver_Angle
5514 279.539735 11.236006 11.38949 0.0
5527 81.092581 12.367406 12.513669 0.0
5528 86.358064 26.091004 26.136771 0.0
5529 92.031282 39.920759 39.938497 87.574365
5530 99.292492 53.692586 54.053028 83.233654
5531 111.621868 67.05687 68.519447 81.134487
5532 145.445667 78.229536 83.259702 80.262128
5533 219.741359 77.451926 81.901357 80.288093
5534 249.856373 65.853077 67.174565 81.22369
5535 261.390633 52.414533 52.727898 83.427249
5536 268.412966 38.621862 38.632582 88.014557
5537 273.998998 24.785768 24.838996 0.0
5538 279.249773 11.068966 11.211094 0.0
5551 81.426799 12.305183 12.439942 0.0
5552 86.723447 26.037384 26.074349 0.0
5553 92.459534 39.868081 39.894069 87.058614
5554 99.843617 53.627984 54.032868 82.823493
5555 112.428877 66.949522 68.528988 80.778546
5556 146.524498 77.981377 83.302484 79.930299
5557 219.052966 77.154896 81.824644 79.958479
5558 249.212176 65.650062 67.066496 80.875083
5559 260.921368 52.243995 52.59307 83.032953
5560 268.039492 38.460385 38.476709 87.53383
5561 273.67828 24.622787 24.667543 0.0
5562 278.95775 10.89856 11.029858 0.0
5575 81.764741 12.243335 12.36699 0.0
5576 87.092687 25.983719 26.012796 0.0
5577 92.892021 39.814702 39.850626 86.536361
5578 100.399412 53.561575 54.013919 82.408935
5579 113.238471 66.838291 68.540122 80.418997
5580 147.5761 77.727487 83.347287 79.595248
5581 218.39423 76.852312 81.745586 79.625523
5582 248.573553 65.441011 66.955673 80.522784
5583 260.452027 52.068515 52.455361 82.633951
5584 267.664669 38.294717 38.317877 87.04587
5585 273.355804 24.45612 24.493179 0.0
5586 278.663743 10.724864 10.845732 0.0
5599 82.106305 12.18184 12.294841 0.0
5600 87.465672 25.929965 25.952001 0.0
5601 93.328601 39.760559 39.808149 86.008011
5602 100.959649 53.493274 53.996195 81.990277
5603 114.050117 66.723092 68.552854 80.056087
5604 148.600669 77.467985 83.39411 79.257003
5605 217.763922 76.544381 81.664048 79.28932
5606 247.940858 65.22602 66.842159 80.16675
5607 259.982844 51.88815 52.314753 82.230177
5608 267.288647 38.124916 38.156087 86.55062
5609 273.031673 24.285831 24.315938 0.0
5610 278.367826 10.547954 10.658845 0.0
5623 82.451388 12.120674 12.223446 0.0
5624 87.842287 25.87608 25.892034 0.0
5625 93.769131 39.705589 39.766589 85.473709
5626 101.524097 53.422999 53.979695 81.567614
5627 114.86328 66.603846 68.567128 79.689852
5628 149.598465 77.202994 83.442907 78.915672
5629 217.160822 76.231306 81.580187 78.949964
5630 247.314417 65.005189 66.725988 79.807127
5631 259.514044 51.702964 52.171317 81.821712
5632 266.911569 37.951042 37.991447 86.048227
5633 272.705989 24.111989 24.135808 0.0
5634 278.070073 10.367912 10.469316 0.0
5647 82.799888 12.05981 12.15284 0.0
5648 88.222419 25.822018 25.832837 0.0
5649 94.213463 39.649728 39.7259 84.933603
5650 102.092522 53.350668 53.964352 81.141092
5651 115.677424 66.480477 68.582971 79.32049
5652 150.569798 76.932638 83.493627 78.571405
5653 216.583727 75.913285 81.494032 78.607538
5654 246.694523 64.778628 66.607245 79.443942
5655 259.045845 51.513026 52.025204 81.408645
5656 266.533577 37.773162 37.823975 85.538554
5657 272.378848 23.934664 23.953005 0.0
5658 277.770556 10.18482 10.277204 0.0
5671 83.1517 11.99922 12.082895 0.0
5672 88.60595 25.767734 25.774378 0.0
5673 94.661451 39.592913 39.686193 84.388127
5674 102.664685 53.276201 53.950132 80.710866
5675 116.492014 66.352919 68.600239 78.948043
5676 151.515025 76.657045 83.54622 78.224238
5677 216.031458 75.590511 81.405622 78.26208
5678 246.081442 64.546451 66.485906 79.077282
5679 258.578453 51.31841 51.876277 80.991036
5680 266.154808 37.591345 37.653759 85.021651
5681 272.050348 23.753931 23.767434 0.0
5682 277.469343 9.998764 10.082589 0.0
5695 83.506717 11.938875 12.013717 0.0
5696 88.992763 25.71318 25.716624 0.0
5697 95.112945 39.535078 39.647297 83.837327
5698 103.240344 53.199517 53.937036 80.277101
5699 117.306519 66.221107 68.618994 78.572696
5700 152.434541 76.376347 83.600699 77.874334
5701 215.502863 75.263175 81.314977 77.913715
5702 245.475409 64.308775 66.362088 78.707223
5703 258.112069 51.119193 51.724719 80.568987
5704 265.775394 37.405663 37.480904 84.497586
5705 271.720582 23.569868 23.579334 0.0
5706 277.166504 9.809835 9.885574 0.0
5719 83.864835 11.878743 11.945197 0.0
5720 89.382741 25.658308 25.659592 0.0
5721 95.567793 39.47616 39.6092 83.281625
5722 103.819254 53.120541 53.925031 79.84002
5723 118.120411 66.084986 68.639167 78.194503
5724 153.328773 76.090673 83.656951 77.521714
5725 214.996821 74.931462 81.222152 77.562505
5726 244.87663 64.065727 66.235788 78.333864
5727 257.64688 50.915458 51.570636 80.14238
5728 265.395463 37.216192 37.305427 83.966231
5729 271.38964 23.382553 23.388662 0.0
5730 276.862106 9.618122 9.686226 0.0
5743 84.225946 11.818793 11.877351 0.0
5744 89.775764 25.603069 25.603249 0.0
5745 96.025842 39.416095 39.571906 82.721105
5746 104.401167 53.039195 53.914004 79.399763
5747 118.933166 65.944504 68.660724 77.813622
5748 154.198175 75.800159 83.714997 77.166494
5749 214.512245 74.595554 81.127157 77.20856
5750 244.285285 63.817433 66.107143 77.957232
5751 257.183067 50.707293 51.414021 79.711487
5752 265.015141 37.023012 37.127456 83.427749
5753 271.057613 23.192071 23.195626 0.0
5754 276.556214 9.423722 9.484609 0.0
5767 84.589943 11.758989 11.810115 0.0
5768 90.17171 25.547415 25.547513 89.640759
5769 96.486936 39.354818 39.535388 82.15626
5770 104.98583 52.955406 53.904049 78.956425
5771 119.744268 65.799619 68.683619 77.430175
5772 155.04322 75.504938 83.774723 76.808806
5773 214.048083 74.255628 81.030152 76.851872
5774 243.701525 63.564028 65.976135 77.577388
5775 256.7208 50.494788 51.254923 79.276205
5776 264.634547 36.826207 36.947005 82.882019
5777 270.724586 22.998507 23.000157 0.0
5778 276.248891 9.22673 9.280938 0.0
5791 84.956716 11.699298 11.743493 0.0
5792 90.570459 25.491293 25.492399 88.803733
5793 96.950918 39.292266 39.499569 81.587079
5794 105.572992 52.869103 53.894992 78.510226
5795 120.553207 65.650291 68.707807 77.044284
5796 155.864402 75.205147 83.836145 76.448641
5797 213.603319 73.911861 80.931058 76.492646
5798 243.125479 63.305648 65.842915 77.19452
5799 256.26024 50.278039 51.093407 78.836691
5800 264.253796 36.625862 36.764131 82.32912
5801 270.390644 22.801949 22.802418 0.0
5802 275.940199 9.027247 9.075162 0.0
5815 85.326157 11.639683 11.677432 0.0
5816 90.971888 25.434654 25.437824 87.957337
5817 97.417629 39.228374 39.464446 81.014087
5818 106.162393 52.780215 53.886862 78.061299
5819 121.359479 65.496491 68.733197 76.655983
5820 156.662221 74.900921 83.899221 76.086267
5821 213.176976 73.564421 80.830007 76.130888
5822 242.557248 63.042434 65.707411 76.808507
5823 255.80154 50.057145 50.929582 78.39296
5824 263.873001 36.422066 36.579008 81.76915
5825 270.055867 22.602487 22.602478 0.0
5826 275.6302 8.825376 8.867455 0.0
5839 85.698155 11.580107 11.611948 0.0
5840 91.375872 25.377446 25.383859 87.102257
5841 97.886908 39.16308 39.429999 80.43734
5842 106.753776 52.688676 53.8796 77.609821
5843 122.162594 65.338193 68.7598 76.265512
5844 157.437191 74.592398 83.963839 75.721644
5845 212.768114 73.213477 80.727053 75.766717
5846 241.996912 62.774529 65.569756 76.419558
5847 255.34484 49.832209 50.763541 77.945061
5848 263.492267 36.214914 36.391646 81.202098
5849 269.720335 22.400217 22.400455 89.321487
5850 275.318952 8.62122 8.657963 0.0
5863 86.072599 11.52053 11.54692 0.0
5864 91.782287 25.319617 25.330314 86.238898
5865 98.358593 39.096322 39.396108 79.857173
5866 107.346879 52.594421 53.873104 77.155907
5867 122.962069 65.175378 68.787527 75.872902
5868 158.189827 74.279715 84.029962 75.354886
5869 212.37583 72.859193 80.62228 75.400153
5870 241.444529 62.502079 65.430025 76.027729
5871 254.890274 49.603337 50.595264 77.49314
5872 263.111699 36.004499 36.202101 80.627966
5873 269.384125 22.195233 22.196394 88.490921
5874 275.006513 8.414888 8.446649 0.0
5887 86.449377 11.460914 11.482351 0.0
5888 92.191006 25.261115 25.277286 85.367987
5889 98.832519 39.028037 39.362805 79.273843
5890 107.941438 52.497388 53.867493 76.699817
5891 123.757433 65.008037 68.816409 75.478283
5892 158.920648 73.963008 84.097603 74.986078
5893 211.999258 72.501731 80.515662 75.031344
5894 240.900134 62.225234 65.288247 75.63308
5895 254.437967 49.370638 50.424934 77.037251
5896 262.731393 35.79092 36.010498 80.046862
5897 269.047311 21.987633 21.990348 87.642051
5898 274.692939 8.20649 8.233713 0.0
5911 86.828378 11.401218 11.418245 0.0
5912 92.601903 25.201888 25.224665 84.4901
5913 99.30852 38.958164 39.329998 78.687667
5914 108.53719 52.397518 53.862536 76.241643
5915 124.548228 64.836163 68.846324 75.081818
5916 159.630171 73.642416 84.166597 74.615357
5917 211.637571 72.14125 80.407284 74.660363
5918 240.363746 61.944146 65.144577 75.235746
5919 253.988033 49.134226 50.25253 76.577399
5920 262.351445 35.574278 35.816903 79.458726
5921 268.709964 21.777519 21.782499 86.774643
5922 274.378285 7.996138 8.019214 0.0
5935 87.209488 11.3414 11.354537 0.0
5936 93.014849 25.141882 25.172392 83.605833
5937 99.786429 38.886645 39.297683 78.098813
5938 109.133867 52.294755 53.858305 75.781508
5939 125.334008 64.659758 68.877184 74.683532
5940 160.318911 73.318076 84.23696 74.24282
5941 211.289974 71.777905 80.297256 74.287275
5942 239.835362 61.658967 64.998935 74.835665
5943 253.540578 48.894217 50.07818 76.113733
5944 261.971944 35.354677 35.621392 78.863855
5945 268.372155 21.564992 21.572876 85.888794
5946 274.062605 7.783947 7.803317 0.0
5959 87.592593 11.281418 11.291118 0.0
5960 93.429715 25.081046 25.120509 82.715937
5961 100.266075 38.813419 39.265768 77.507677
5962 109.731202 52.189047 53.85465 75.319651
5963 126.114341 64.47883 68.90902 74.283614
5964 160.987379 72.990125 84.308593 73.868508
5965 210.95571 71.411851 80.185641 73.912178
5966 239.314964 61.369853 64.851533 74.433063
5967 253.095701 48.65073 49.901908 75.646335
5968 261.592976 35.132224 35.424067 78.262111
5969 268.03395 21.350159 21.361607 84.984185
5970 273.74595 7.570035 7.586053 0.0
5983 87.977578 11.221229 11.228058 0.0
5984 93.846371 25.019326 25.068882 81.820875
5985 100.747289 38.73843 39.234256 76.914359
5986 110.328927 52.080344 53.851622 74.856157
5987 126.888809 64.293394 68.94171 73.882162
5988 161.636078 72.6587 84.381514 73.492573
5989 210.634055 71.043239 80.072444 73.535097
5990 238.802518 61.076961 64.702313 74.027987
5991 252.653491 48.403885 49.723849 75.17527
5992 261.214623 34.907026 35.224981 77.653729
5993 267.695415 21.133125 21.14871 84.060814
5994 273.428372 7.354521 7.36754 0.0
6007 88.364329 11.16079 11.165226 0.0
6008 94.264685 24.95667 25.017504 80.921544
6009 101.229899 38.661621 39.203056 76.319334
6010 110.926774 51.968598 53.849079 74.391178
6011 127.657011 64.103469 68.975187 73.47927
6012 162.265504 72.323939 84.455558 73.115038
6013 210.324317 70.672219 79.957805 73.156218
6014 238.297974 60.78045 64.551485 73.620426
6015 252.214028 48.153808 49.544064 74.700571
6016 260.836961 34.679195 35.024268 77.038688
6017 267.356613 20.914 20.934341 83.118451
6018 273.10992 7.137529 7.147926 0.0
6031 88.752729 11.100056 11.102625 0.0
6032 94.684524 24.893027 24.966288 80.018276
6033 101.713729 38.582936 39.172117 75.722572
6034 111.524472 51.853769 53.84699 73.924979
6035 128.418558 63.909084 69.009461 73.075048
6036 162.876144 71.985976 84.530688 72.736068
6037 210.025838 70.298938 79.841748 72.775556
6038 237.801271 60.480478 64.399049 73.210575
6039 251.777387 47.900625 49.362642 74.222454
6040 260.460065 34.448845 34.821967 76.417223
6041 267.017604 20.692894 20.718583 82.157216
6042 272.790643 6.919182 6.927305 0.0
6055 89.142661 11.038982 11.040201 0.0
6056 95.105756 24.828344 24.915254 79.111998
6057 102.198606 38.502324 39.141391 75.124557
6058 112.121754 51.735817 53.84532 73.457555
6059 129.173079 63.710271 69.044374 72.669609
6060 163.468475 71.64495 84.606853 72.355724
6061 209.737987 69.923541 79.724327 72.393177
6062 237.312334 60.177207 64.245078 72.798503
6063 251.343633 47.644465 49.179644 73.740885
6064 260.084003 34.21609 34.618192 75.789258
6065 266.678447 20.46992 20.501526 81.177265
6066 272.470588 6.699607 6.70579 0.0
6079 89.534008 10.977524 10.977889 0.0
6080 95.528246 24.762569 24.864316 78.203435
6081 102.684354 38.419731 39.110883 74.525557
6082 112.71835 51.614705 53.84399 72.989099
6083 129.92022 63.507068 69.079949 72.26308
6084 164.042963 71.300995 84.684022 71.974077
6085 209.460166 69.546172 79.605693 72.009282
6086 236.831075 59.870797 64.089651 72.384302
6087 250.912823 47.385459 48.99516 73.256017
6088 259.708843 33.981049 34.413047 75.155142
6089 266.339199 20.245193 20.283198 80.17848
6090 272.149803 6.478935 6.483465 0.0
6103 89.926652 10.915635 10.915624 0.0
6104 95.951859 24.695651 24.813415 77.292933
6105 103.170793 38.335108 39.080416 73.925657
6106 113.313992 51.490403 53.842905 72.519887
6107 130.659643 63.299521 69.116126 71.855549
6108 164.600064 70.954247 84.762022 71.591186
6109 209.191801 69.166975 79.485822 71.623794
6110 236.357399 59.561411 63.932872 71.967967
6111 250.485011 47.12374 48.809287 72.767987
6112 259.334646 33.74384 34.206534 74.514896
6113 265.999914 20.018828 20.063829 79.161206
6114 271.828331 6.257297 6.260434 0.0
6127 90.320474 10.85327 10.85341 88.329015
6128 96.376457 24.62754 24.762519 76.381387
6129 103.657747 38.248407 39.049986 73.325179
6130 113.908414 51.362882 53.842079 72.049905
6131 131.391024 63.08768 69.152738 71.447122
6132 165.140219 70.604841 84.840882 71.207285
6133 208.932349 68.786089 79.364864 71.236911
6134 235.8912 59.24921 63.774764 71.549652
6135 250.060239 46.859443 48.622085 72.27691
6136 258.961471 33.504586 33.998883 73.868652
6137 265.660644 19.790944 19.843393 78.125423
6138 271.50622 6.034829 6.036897 0.0
6151 90.715355 10.790382 10.791181 86.252068
6152 96.801905 24.558186 24.711515 75.469363
6153 104.145036 38.159581 39.019589 72.724356
6154 114.501348 51.232119 53.841418 71.579294
6155 132.114059 62.871601 69.189781 71.037943
6156 165.663861 70.252911 84.920489 70.822267
6157 208.681289 68.403654 79.242866 70.848685
6158 235.432365 58.934359 63.615485 71.129513
6159 249.638545 46.592706 48.433683 71.782833
6160 258.589373 33.263409 33.790049 73.21662
6161 265.321442 19.561658 19.622065 77.071752
6162 271.183511 5.811666 5.812905 0.0
6175 91.111174 10.726925 10.728872 84.154969
6176 97.228063 24.48754 24.660421 74.557474
6177 104.632479 38.068586 38.989092 72.123451
6178 115.092532 51.098094 53.840792 71.108366
6179 132.828461 62.651344 69.22722 70.628074
6180 166.171408 69.898592 85.00081 70.436421
6181 208.438127 68.019809 79.119861 70.459205
6182 234.980771 58.617018 63.455087 70.707568
6183 249.219962 46.323666 48.244096 71.285878
6184 258.218404 33.020434 33.580228 72.559054
6185 264.982357 19.331093 19.399945 76.000538
6186 270.860249 5.587949 5.588598 0.0
6199 91.507811 10.662853 10.666486 82.044117
6200 97.654793 24.415554 24.609181 73.646458
6201 105.119894 37.97538 38.958499 71.522713
6202 115.681703 50.960789 53.840248 70.637057
6203 133.533957 62.426977 69.264938 70.2176
6204 166.663267 69.542017 85.081676 70.049709
6205 208.202391 67.63469 78.996026 70.068596
6206 234.536292 58.297353 63.293619 70.283935
6207 248.804515 46.052464 48.053545 70.786244
6208 257.848612 32.775787 33.369489 71.89593
6209 264.643435 19.09937 19.177062 74.911833
6210 270.536475 5.363822 5.364072 0.0
6223 91.905144 10.598119 10.603844 79.925053
6224 98.081955 24.342179 24.557652 72.736796
6225 105.607101 37.879922 38.927714 70.922307
6226 116.268599 50.820195 53.839607 70.165609
6227 134.230292 62.198569 69.302821 69.806676
6228 167.13983 69.18332 85.163043 69.662221
6229 207.973632 67.248434 78.871434 69.67691
6230 234.098793 57.975526 63.131217 69.858756
6231 248.392225 45.77924 47.862003 70.283966
6232 257.480044 32.529598 33.157885 71.227688
6233 264.304723 18.866612 18.953535 73.806619
6234 270.212233 5.138962 5.139018 0.0
6247 92.303051 10.532677 10.540982 77.804161
6248 98.509407 24.26737 24.505856 71.829102
6249 106.093916 37.782175 38.896611 70.322417
6250 116.852964 50.676301 53.838869 69.694214
6251 134.917229 61.966198 69.340806 69.395441
6252 167.601478 68.822633 85.244937 69.274138
6253 207.751422 66.861176 78.746036 69.284238
6254 233.668137 57.6517 62.967957 69.432012
6255 247.983105 45.504138 47.669562 69.779179
6256 257.11274 32.281994 32.945596 70.554461
6257 263.966266 18.632944 18.729518 72.685357
6258 269.887563 4.914608 4.914618 88.692745
6271 92.70141 10.46648 10.477847 75.68743
6272 98.937009 24.19108 24.453732 70.924149
6273 106.580156 37.682103 38.865231 69.723447
6274 117.434543 50.529106 53.837985 69.22287
6275 135.594545 61.729944 69.378956 68.983879
6276 168.048581 68.46009 85.32712 68.885453
6277 207.535353 66.47305 78.620107 68.890616
6278 233.244182 57.326039 62.803975 69.003907
6279 247.577166 45.227301 47.476406 69.272117
6280 256.746742 32.033107 32.732626 69.87639
6281 263.628106 18.398491 18.505077 71.548552
6282 269.562506 4.690439 4.690564 84.68316
6295 93.100097 10.399482 10.414373 73.58101
6296 99.364618 24.113267 24.401217 70.022186
6297 107.065638 37.579673 38.833475 69.125456
6298 118.013082 50.378609 53.836737 68.751781
6299 136.262035 61.489891 69.417028 68.572179
6300 168.481495 68.095822 85.409617 68.496348
6301 207.325037 66.08419 78.493578 68.496262
6302 232.82678 56.998705 62.639271 68.574508
6303 247.174414 44.948875 47.282584 68.762857
6304 256.382086 31.783068 32.519174 69.19396
6305 263.290286 18.16338 18.280348 70.397447
6306 269.237104 4.466573 4.466939 80.326994
6319 93.498988 10.331637 10.350492 71.490519
6320 99.79209 24.033885 24.348202 69.123941
6321 107.550177 37.474856 38.801226 68.528641
6322 118.588334 50.224815 53.835241 68.281054
6323 136.919508 61.246128 69.454971 68.160436
6324 168.900564 67.729962 85.492259 68.106856
6325 207.120102 65.694728 78.366605 68.101211
6326 232.415784 56.66986 62.473954 68.14394
6327 246.774847 44.669004 47.088159 68.251586
6328 256.018807 31.53201 32.305245 68.507145
6329 262.952847 17.92774 18.055359 69.232493
6330 268.911396 4.243139 4.243898 75.636437
6343 93.897959 10.262901 10.286187 69.421368
6344 100.219283 23.952895 24.294626 68.229864
6345 108.033591 37.367622 38.768514 67.933275
6346 119.160053 50.067733 53.833329 67.810884
6347 137.566789 60.99875 69.492753 67.748709
6348 169.30612 67.362641 85.575058 67.717011
6349 206.920197 65.304796 78.239314 67.705541
6350 232.011043 56.339667 62.308215 67.712357
6351 246.378464 44.387836 46.893309 67.738348
6352 255.656937 31.280069 32.09099 67.816421
6353 262.615827 17.691698 17.830321 68.054894
6354 268.585423 4.020278 4.021528 70.646275
6367 94.296884 10.193227 10.221333 67.378664
6368 100.646051 23.870255 24.240532 67.340606
6369 108.515695 37.257946 38.735127 67.339558
6370 119.727997 49.907375 53.830898 67.34126
6371 138.203718 60.747851 69.530321 67.337147
6372 169.698483 66.99399 85.657853 67.327046
6373 206.724985 64.914525 78.111683 67.309341
6374 231.612404 56.008288 62.142028 67.279746
6375 245.985257 44.105519 46.698049 67.223364
6376 255.296505 31.027378 31.876513 67.121959
6377 262.279267 17.455384 17.605244 66.865596
6378 268.259225 3.798147 3.799917 65.412125
6391 94.695637 10.122572 10.155977 65.367377
6392 101.07225 23.785927 24.185779 66.456402
6393 108.996305 37.145807 38.701141 66.74762
6394 120.29193 49.743759 53.827982 66.872386
6395 138.830151 60.493534 69.567484 66.925817
6396 170.077962 66.62414 85.740589 66.936973
6397 206.534146 64.524047 77.98396 66.912692
6398 231.219713 55.675884 61.975563 66.846346
