Hoy,Azimuth,Altitude,Hor_Angle,Ver_Angle,I_direct,I_diffuse,sky_cover
3200,80.662684,29.532949,29.861834,0.0,54.0,113.0,0.7
3201,85.163927,43.268155,43.370142,0.0,316.0,253.0,0.7
3202,90.264215,57.100332,57.1006,89.82906,269.0,315.0,0.8
3203,98.104986,70.910782,71.087858,87.206635,355.0,239.0,0.9
3204,128.900538,83.926209,85.266144,86.177171,555.0,329.0,0.9
3205,249.330954,79.86338,80.503542,86.38908,336.0,335.0,0.5
3206,265.22853,66.307754,66.380874,87.909611,74.0,441.0,0.7
3207,271.668664,52.473344,52.485089,0.0,250.0,432.0,0.9
3208,276.457329,38.67002,38.848034,0.0,238.0,280.0,0.9
3209,280.943352,24.996596,25.40164,0.0,136.0,152.0,0.9
3210,285.678638,11.563033,11.997187,0.0,44.0,120.0,0.9
3222,70.721434,2.982416,3.159214,0.0,0.0,1.0,0.9
3223,75.8317,16.067189,16.544077,0.0,16.0,64.0,0.9
3224,80.398213,29.596848,29.945233,0.0,187.0,98.0,0.9
3225,84.845084,43.323167,43.439103,0.0,57.0,198.0,0.9
3226,89.835417,57.151398,57.151503,0.0,171.0,260.0,0.9
3227,97.399078,70.970314,71.117505,87.456741,172.0,365.0,0.9
3228,127.140813,84.077113,85.272429,86.415769,106.0,292.0,0.9
3229,250.570167,79.960151,80.521232,86.629525,167.0,227.0,0.9
3230,265.802793,66.364793,66.421256,88.165458,121.0,334.0,0.9
3231,272.047851,52.527843,52.545526,0.0,583.0,285.0,0.8
3232,276.750955,38.730347,38.925075,0.0,592.0,184.0,0.5
3233,281.192873,25.066791,25.491631,0.0,471.0,153.0,0.3
3234,285.90458,11.646002,12.09614,0.0,310.0,100.0,0.3
3246,70.504374,3.066003,3.252068,0.0,0.0,1.0,0.0
3247,75.600377,16.139165,16.634104,0.0,6.0,66.0,0.0
3248,80.138605,29.656653,30.024755,0.0,109.0,182.0,0.0
3249,84.532077,43.373904,43.504384,0.0,237.0,299.0,0.0
3250,89.414182,57.197705,57.199051,0.0,322.0,390.0,0.0
3251,96.703257,71.02372,71.144231,87.701473,401.0,452.0,0.0
3252,125.320153,84.217204,85.276238,86.64916,431.0,485.0,0.0
3253,251.799261,80.052317,80.540791,86.86438,441.0,493.0,0.0
3254,266.365407,66.420702,66.462976,88.415139,408.0,464.0,0.0
3255,272.418613,52.582149,52.606778,0.0,378.0,434.0,0.2
3256,277.037742,38.790797,39.002577,0.0,281.0,363.0,0.0
3257,281.436326,25.137166,25.581877,0.0,197.0,262.0,0.0
3258,286.124756,11.729049,12.195278,0.0,64.0,141.0,0.0
3270,70.291391,3.145751,3.341059,0.0,0.0,2.0,0.0
3271,75.373459,16.207095,16.720078,0.0,65.0,61.0,0.1
3272,79.883989,29.712395,30.100405,0.0,289.0,134.0,0.1
3273,84.225093,43.420423,43.565984,0.0,423.0,213.0,0.2
3274,89.000829,57.239341,57.243277,0.0,381.0,284.0,0.4
3275,96.018399,71.071142,71.168095,87.940734,489.0,382.0,0.7
3276,123.443393,84.346305,85.277758,86.877132,470.0,455.0,0.9
3277,253.016492,80.14007,80.562171,87.093651,523.0,360.0,0.9
3278,266.916098,66.475581,66.505945,88.658413,331.0,437.0,0.9
3279,272.780811,52.636305,52.668838,0.0,485.0,317.0,0.9
3280,277.317591,38.85138,39.080461,0.0,308.0,356.0,0.9
3281,281.673632,25.207704,25.672222,0.0,167.0,231.0,0.9
3282,286.339096,11.812136,12.29441,0.0,193.0,110.0,0.9
3294,70.082565,3.221634,3.426092,0.0,0.0,2.0,0.9
3295,75.151048,16.270991,16.801952,0.0,5.0,58.0,0.9
3296,79.634494,29.764107,30.172051,0.0,24.0,130.0,0.9
3297,83.924311,43.46278,43.623948,0.0,157.0,187.0,0.9
3298,88.595671,57.276399,57.284198,0.0,83.0,357.0,0.9
3299,95.345358,71.112731,71.189099,88.174482,77.0,299.0,0.9
3300,121.516537,84.464285,85.276873,87.099687,108.0,439.0,0.9
3301,254.220144,80.22361,80.585334,87.317227,140.0,300.0,0.9
3302,267.454596,66.529526,66.550196,88.895279,130.0,380.0,0.9
3303,273.134309,52.690352,52.731663,0.0,167.0,555.0,0.9
3304,277.590405,38.912102,39.158782,0.0,151.0,264.0,0.9
3305,281.904713,25.278389,25.762741,0.0,4.0,138.0,0.9
3306,286.547534,11.895224,12.393622,0.0,24.0,108.0,1.0
3318,69.877978,3.293632,3.507215,0.0,0.0,1.0,1.0
3319,74.933243,16.330869,16.879713,0.0,1.0,44.0,1.0
3320,79.390246,29.811828,30.239863,0.0,4.0,103.0,1.0
3321,83.62991,43.501039,43.678275,0.0,4.0,130.0,1.0
3322,88.19901,57.308978,57.321815,0.0,28.0,171.0,1.0
3323,94.684958,71.148647,71.207228,88.402615,7.0,212.0,1.0
3324,119.546752,84.571067,85.273655,87.316726,63.0,297.0,1.0
3325,255.408532,80.303144,80.610225,87.535052,7.0,189.0,1.0
3326,267.980641,66.582634,66.595619,89.125678,54.0,460.0,1.0
3327,273.478975,52.744327,52.795244,0.0,6.0,324.0,1.0
3328,277.856089,38.972969,39.237431,0.0,7.0,191.0,1.0
3329,282.12949,25.3492,25.85328,0.0,3.0,118.0,1.0
3330,286.750008,11.978273,12.492697,0.0,3.0,76.0,1.0
3342,69.677712,3.361731,3.584336,0.0,0.0,2.0,1.0
3343,74.720142,16.386751,16.953389,0.0,5.0,61.0,0.9
3344,79.15137,29.855596,30.303721,0.0,0.0,113.0,0.9
3345,83.342064,43.535265,43.728883,0.0,29.0,263.0,1.0
3346,87.81114,57.337178,57.35619,0.0,64.0,306.0,1.0
3347,94.037997,71.179055,71.222484,88.625089,199.0,448.0,0.9
3348,117.542307,84.66663,85.268167,87.528198,294.0,363.0,0.9
3349,256.580013,80.378885,80.636854,87.747011,321.0,476.0,0.9
3350,268.493981,66.634994,66.642215,89.349488,171.0,403.0,0.9
3351,273.814678,52.798265,52.859446,0.0,104.0,468.0,0.9
3352,278.114548,39.033981,39.316321,0.0,60.0,433.0,0.9
3353,282.347891,25.420114,25.943837,0.0,48.0,192.0,0.9
3354,286.946455,12.06124,12.59164,0.0,10.0,116.0,0.9
3366,69.481846,3.42592,3.657372,0.0,0.0,2.0,0.9
3367,74.511842,16.438658,17.022915,0.0,2.0,41.0,1.0
3368,78.917988,29.895457,30.363645,0.0,2.0,80.0,1.0
3369,83.060943,43.565526,43.775932,0.0,0.0,207.0,1.0
3370,87.432348,57.361104,57.387227,0.0,43.0,205.0,1.0
3371,93.405236,71.204128,71.23496,88.841862,23.0,237.0,1.0
3372,115.512459,84.75102,85.26041,87.73405,0.0,210.0,1.0
3373,257.73299,80.451047,80.665164,87.95305,46.0,209.0,1.0
3374,268.994369,66.686696,66.689904,89.56665,8.0,301.0,1.0
3375,274.14129,52.852196,52.924237,0.0,76.0,204.0,1.0
3376,278.365692,39.095137,39.395431,0.0,122.0,342.0,0.9
3377,282.559841,25.491106,26.034332,0.0,9.0,178.0,0.9
3378,287.136815,12.14408,12.690408,0.0,33.0,85.0,1.0
3390,69.290463,3.486196,3.726357,0.0,0.0,2.0,0.9
3391,74.308441,16.486618,17.088261,0.0,0.0,66.0,0.9
3392,78.690222,29.931457,30.419699,0.0,10.0,180.0,0.9
3393,82.786712,43.591895,43.819301,0.0,43.0,298.0,0.9
3394,87.062906,57.380866,57.415037,0.0,102.0,414.0,0.9
3395,92.787404,71.224045,71.244675,89.052826,81.0,456.0,0.9
3396,113.467293,84.824353,85.25039,87.934176,324.0,538.0,0.9
3397,258.86592,80.519853,80.695127,88.153058,388.0,537.0,0.5
3398,269.481566,66.737823,66.738665,89.777106,102.0,503.0,0.0
3399,274.458685,52.906148,52.989676,0.0,85.0,544.0,0.9
3400,278.609431,39.156431,39.474718,0.0,49.0,368.0,0.9
3401,282.76527,25.562148,26.124686,0.0,38.0,342.0,0.9
3402,287.321031,12.226745,12.788862,0.0,9.0,141.0,0.9
3414,69.103642,3.542558,3.791268,0.0,0.0,2.0,0.9
3415,74.110032,16.53066,17.149527,0.0,14.0,83.0,0.9
3416,78.468189,29.963645,30.471769,0.0,22.0,154.0,0.9
3417,82.519533,43.614446,43.859069,0.0,154.0,287.0,0.9
3418,86.70308,57.396574,57.439651,0.0,17.0,405.0,0.9
3419,92.185193,71.238989,71.251648,89.257997,116.0,357.0,0.9
3420,111.417514,84.886814,85.238229,88.128583,126.0,411.0,0.9
3421,259.977314,80.585523,80.726679,88.347093,213.0,400.0,0.9
3422,269.955338,66.788456,66.788462,89.980861,61.0,530.0,0.9
3423,274.766739,52.960147,53.055559,0.0,125.0,412.0,0.9
3424,278.845677,39.217858,39.55407,0.0,130.0,276.0,0.9
3425,282.964109,25.63321,26.214841,0.0,116.0,216.0,0.9
3426,287.499047,12.309186,12.88697,0.0,47.0,128.0,0.9
3438,68.921463,3.595008,3.852083,0.0,0.0,3.0,0.9
3439,73.916711,16.570817,17.206649,0.0,19.0,89.0,0.9
3440,78.252006,29.992075,30.519966,0.0,21.0,128.0,0.9
3441,82.259561,43.633257,43.895236,0.0,43.0,263.0,0.9
3442,86.353123,57.408345,57.46105,0.0,82.0,286.0,0.9
3443,91.599256,71.249148,71.255953,89.457206,84.0,263.0,0.9
3444,109.374203,84.93866,85.223929,88.317045,253.0,361.0,0.9
3445,261.065742,80.648282,80.759773,88.534927,122.0,447.0,0.9
3446,270.41546,66.838672,66.839222,0.0,179.0,240.0,0.9
3447,275.065332,53.014213,53.12192,0.0,488.0,319.0,0.9
3448,279.074343,39.279407,39.633488,0.0,337.0,301.0,0.5
3449,283.156291,25.70426,26.304743,0.0,99.0,296.0,0.5
3450,287.670811,12.391353,12.984652,0.0,41.0,101.0,0.9
3462,68.744005,3.643556,3.908713,0.0,0.0,2.0,0.7
3463,73.728569,16.607124,17.259687,0.0,61.0,57.0,0.9
3464,78.041784,30.016802,30.564285,0.0,12.0,133.0,0.5
3465,82.006948,43.648409,43.927838,0.0,103.0,258.0,0.9
3466,86.013277,57.416294,57.479266,0.0,363.0,292.0,0.9
3467,91.030205,71.254713,71.257519,89.650406,512.0,325.0,0.9
3468,107.348553,84.980218,85.2075,88.499684,515.0,337.0,0.8
3469,262.129836,80.708353,80.794372,88.71662,427.0,479.0,0.5
3470,270.86171,66.888545,66.890863,0.0,97.0,415.0,0.5
3471,275.354345,53.068364,53.188625,0.0,98.0,208.0,0.9
3472,279.295347,39.341065,39.712815,0.0,69.0,232.0,0.9
3473,283.341751,25.775262,26.394284,0.0,128.0,318.0,0.9
3474,287.83627,12.473192,13.081827,0.0,21.0,92.0,0.9
3486,68.571346,3.688213,3.961259,0.0,0.0,2.0,0.5
3487,73.545698,16.639619,17.308519,0.0,15.0,65.0,0.7
3488,77.837636,30.037885,30.604708,0.0,23.0,152.0,0.9
3489,81.761841,43.659985,43.956875,0.0,43.0,373.0,0.9
3490,85.683775,57.420541,57.494297,0.0,126.0,278.0,0.9
3491,90.478614,71.25588,71.25649,89.837606,74.0,478.0,0.9
3492,105.351592,85.010472,85.187674,88.675925,70.0,518.0,0.9
3493,263.168291,80.76596,80.83042,88.892117,137.0,384.0,0.9
3494,271.293871,66.938143,66.943388,0.0,72.0,508.0,0.9
3495,275.633661,53.122614,53.255707,0.0,157.0,394.0,0.9
3496,279.508606,39.402815,39.792095,0.0,65.0,345.0,0.9
3497,283.520425,25.846179,26.483459,0.0,90.0,228.0,0.9
3498,287.995377,12.554648,13.178401,0.0,45.0,133.0,0.9
3499,293.266445,0.077885,0.084758,0.0,3.0,38.0,0.5
3510,68.403566,3.728995,4.009632,0.0,0.0,2.0,0.8
3511,73.368188,16.668345,17.353246,0.0,8.0,77.0,0.8
3512,77.639668,30.055384,30.641258,0.0,47.0,143.0,0.9
3513,81.524381,43.668069,43.982385,0.0,39.0,339.0,0.9
3514,85.364835,57.421207,57.506314,0.0,454.0,316.0,0.9
3515,89.945013,71.252845,71.252868,0.0,107.0,283.0,0.5
3516,103.393928,85.032696,85.167161,88.846642,135.0,357.0,0.9
3517,264.179862,80.821324,80.867815,89.061247,109.0,537.0,0.9
3518,271.711733,66.98753,66.996736,0.0,411.0,388.0,0.9
3519,275.903166,53.176975,53.323041,0.0,216.0,354.0,0.9
3520,279.71404,39.46464,39.871215,0.0,210.0,353.0,0.9
3521,283.692255,25.916972,26.572079,0.0,255.0,246.0,0.9
3522,288.148086,12.635664,13.274292,0.0,49.0,118.0,0.9
3523,293.407748,0.155735,0.169696,0.0,8.0,38.0,0.9
3534,68.240741,3.765922,4.053876,0.0,0.0,3.0,0.8
3535,73.196125,16.693344,17.393896,0.0,17.0,80.0,0.8
3536,77.447985,30.069362,30.673969,0.0,84.0,175.0,0.9
3537,81.294703,43.672749,44.004406,0.0,113.0,151.0,0.9
3538,85.056666,57.418416,57.515236,0.0,66.0,347.0,0.9
3539,89.429892,71.245805,71.246669,0.0,89.0,334.0,0.9
3540,101.485509,85.045978,85.144703,89.011203,118.0,322.0,0.9
3541,265.163369,80.874663,80.906613,89.224067,96.0,270.0,0.9
3542,272.115089,67.036766,67.050758,0.0,208.0,381.0,0.9
3543,276.162749,53.231452,53.390535,0.0,71.0,321.0,0.9
3544,279.911572,39.526517,39.950048,0.0,118.0,295.0,0.9
3545,283.85718,25.987597,26.660219,0.0,258.0,254.0,0.9
3546,288.294352,12.716182,13.369404,0.0,83.0,90.0,0.9
3547,293.542726,0.233354,0.254555,0.0,13.0,38.0,0.9
3558,68.082946,3.799015,4.094023,0.0,0.0,2.0,0.3
3559,73.029596,16.714663,17.430477,0.0,2.0,69.0,0.4
3560,77.262688,30.079886,30.702855,0.0,19.0,196.0,0.4
3561,81.072937,43.674114,44.022978,0.0,114.0,298.0,0.5
3562,84.759462,57.412293,57.521095,0.0,232.0,398.0,0.5
3563,88.9337,71.23496,71.238004,0.0,174.0,547.0,0.3
3564,99.635429,85.050862,85.120361,89.169611,328.0,562.0,0.8
3565,266.11769,80.926191,80.946656,89.380467,322.0,567.0,0.3
3566,272.503738,67.085906,67.105524,0.0,153.0,593.0,0.3
3567,276.4123,53.286051,53.458224,0.0,227.0,503.0,0.8
3568,280.101126,39.588421,40.0286,0.0,39.0,374.0,0.5
3569,284.015146,26.05801,26.747636,0.0,77.0,301.0,0.9
3570,288.434133,12.796142,13.463683,0.0,24.0,161.0,0.7
3571,293.671352,0.310642,0.339198,0.0,0.0,42.0,0.7
3582,67.930257,3.828303,4.129998,0.0,2.0,2.0,0.2
3583,72.868685,16.732353,17.462903,0.0,105.0,50.0,0.5
3584,77.083876,30.087023,30.727987,0.0,115.0,117.0,0.5
3585,80.859207,43.672255,44.038096,0.0,513.0,205.0,0.9
3586,84.473409,57.402961,57.523998,0.0,686.0,179.0,0.5
3587,88.456843,71.220509,71.226855,0.0,568.0,321.0,0.3
3588,97.851778,85.047928,85.094132,89.321811,431.0,343.0,0.8
3589,267.041762,80.976117,80.987952,89.530389,664.0,263.0,0.6
3590,272.877481,67.135002,67.160884,0.0,744.0,226.0,0.4
3591,276.651712,53.34077,53.52597,0.0,685.0,216.0,0.3
3592,280.28263,39.650325,40.106792,0.0,665.0,171.0,0.2
3593,284.166097,26.128166,26.834351,0.0,558.0,139.0,0.2
3594,288.567391,12.875481,13.557003,0.0,354.0,83.0,0.2
3595,293.793601,0.387501,0.423488,0.0,48.0,36.0,0.2
3606,67.782748,3.853815,4.161833,0.0,0.0,3.0,0.2
3607,72.713474,16.746464,17.491334,0.0,5.0,70.0,0.2
3608,76.911643,30.090844,30.74927,0.0,102.0,181.0,0.3
3609,80.653633,43.667264,44.049801,0.0,142.0,362.0,0.2
3610,84.198679,57.390549,57.523958,0.0,290.0,413.0,0.5
3611,87.99969,71.202649,71.213274,0.0,306.0,443.0,0.3
3612,96.141543,85.037777,85.066142,89.467805,387.0,475.0,0.8
3613,267.934576,81.024647,81.0304,89.673836,389.0,510.0,0.3
3614,273.236125,67.184097,67.216776,0.0,309.0,484.0,0.3
3615,276.88088,53.395607,53.593646,0.0,330.0,426.0,0.7
3616,280.456011,39.712199,40.18446,0.0,109.0,343.0,0.3
3617,284.309983,26.198014,26.920225,0.0,63.0,257.0,0.5
3618,288.694089,12.954136,13.649295,0.0,32.0,151.0,0.9
3619,293.909452,0.463831,0.50735,0.0,0.0,44.0,0.8
3630,67.640492,3.875583,4.189571,0.0,0.0,2.0,0.9
3631,72.564042,16.75705,17.515758,0.0,4.0,68.0,0.7
3632,76.746081,30.09142,30.766908,0.0,107.0,179.0,0.5
3633,80.456327,43.659236,44.058211,0.0,108.0,269.0,0.3
3634,83.935432,57.375182,57.521039,0.0,114.0,347.0,0.8
3635,87.562566,71.181579,71.197426,0.0,85.0,428.0,0.8
3636,94.510565,85.021023,85.036392,89.607481,251.0,484.0,0.8
3637,268.795175,81.071977,81.073933,89.810752,100.0,552.0,0.8
3638,273.57948,67.233234,67.273128,0.0,191.0,660.0,0.8
3639,277.099701,53.450553,53.661296,0.0,123.0,386.0,0.8
3640,280.621201,39.77401,40.261601,0.0,90.0,329.0,0.8
3641,284.446754,26.267505,27.005225,0.0,33.0,333.0,0.9
3642,288.814192,13.032042,13.740476,0.0,27.0,140.0,0.9
3643,294.018886,0.539531,0.590645,0.0,1.0,41.0,0.7
3654,67.50356,3.893645,4.213253,0.0,0.0,3.0,0.3
3655,72.420468,16.764168,17.536169,0.0,81.0,62.0,0.3
3656,76.587277,30.088825,30.780835,0.0,228.0,142.0,0.3
3657,80.267395,43.648266,44.063243,0.0,295.0,236.0,0.3
3658,83.683816,57.356988,57.515236,0.0,428.0,298.0,0.5
3659,87.145762,71.157492,71.179237,0.0,122.0,471.0,0.7
3660,92.963535,84.999696,85.006375,89.740841,85.0,292.0,0.9
3661,269.622648,81.118297,81.118458,89.941023,61.0,416.0,0.9
3662,273.907359,67.282447,67.329909,0.0,42.0,462.0,0.9
3663,277.308076,53.505598,53.728771,0.0,210.0,279.0,0.9
3664,280.778135,39.835721,40.338144,0.0,166.0,368.0,0.9
3665,284.576365,26.336584,27.089267,0.0,317.0,236.0,0.8
3666,288.92767,13.109133,13.830462,0.0,87.0,103.0,0.8
3667,294.121884,0.6145,0.673298,0.0,7.0,38.0,0.8
3678,67.372022,3.908039,4.232803,0.0,0.0,3.0,0.2
3679,72.282826,16.767877,17.552614,0.0,2.0,71.0,0.2
3680,76.435317,30.083134,30.791094,0.0,51.0,190.0,0.2
3681,80.08694,43.634449,44.065059,0.0,93.0,310.0,0.3
3682,83.443968,57.336094,57.506644,0.0,132.0,454.0,0.5
3683,86.749529,71.130583,71.158799,0.0,38.0,458.0,0.7
3684,91.504038,84.971593,84.97334,89.867653,27.0,495.0,0.9
3685,270.416128,81.16379,81.164032,0.0,57.0,503.0,0.9
3686,274.219578,67.331767,67.387013,0.0,62.0,485.0,0.9
3687,277.505906,53.560727,53.796034,0.0,88.0,440.0,0.9
3688,280.926748,39.897294,40.413952,0.0,38.0,528.0,0.9
3689,284.69877,26.405196,27.172158,0.0,2.0,269.0,0.9
3690,289.034493,13.18534,13.919108,0.0,5.0,145.0,0.9
3691,294.218435,0.688637,0.755106,0.0,0.0,41.0,0.9
3702,67.245946,3.918808,4.248385,0.0,0.0,2.0,1.0
3703,72.151189,16.768237,17.565121,0.0,16.0,52.0,1.0
3704,76.29028,30.074425,30.797752,0.0,46.0,96.0,0.9
3705,79.915056,43.617883,44.063616,0.0,163.0,261.0,0.9
3706,83.216014,57.312626,57.495325,0.0,225.0,212.0,0.9
3707,86.374083,71.101042,71.136182,0.0,92.0,382.0,0.9
3708,90.134621,84.93872,84.93873,89.988093,58.0,410.0,0.9
3709,271.174785,81.20863,81.210438,0.0,189.0,268.0,0.9
3710,274.515956,67.381218,67.444389,0.0,3.0,215.0,1.0
3711,277.693098,53.615921,53.862992,0.0,5.0,138.0,1.0
3712,281.06698,39.958686,40.488999,0.0,5.0,204.0,1.0
3713,284.813929,26.473284,27.253944,0.0,2.0,170.0,1.0
3714,289.134636,13.260594,14.006317,0.0,35.0,84.0,1.0
3715,294.308525,0.761841,0.83593,0.0,7.0,40.0,1.0
3726,67.1254,3.925997,4.259914,0.0,0.0,3.0,0.9
3727,72.025629,16.76531,17.573758,0.0,30.0,61.0,0.9
3728,76.152244,30.062775,30.800833,0.0,42.0,144.0,0.9
3729,79.751832,43.598666,44.058992,0.0,190.0,326.0,0.9
3730,83.000067,57.286711,57.481324,0.0,358.0,322.0,0.9
3731,86.019605,71.069055,71.111461,0.0,381.0,424.0,0.9
3732,88.856891,84.901658,84.902657,0.0,292.0,314.0,0.9
3733,271.897823,81.252981,81.257676,0.0,202.0,511.0,0.9
3734,274.796317,67.430819,67.501951,0.0,211.0,514.0,0.9
3735,277.869559,53.671158,53.929517,0.0,223.0,356.0,0.9
3736,281.198772,40.019854,40.563154,0.0,29.0,312.0,0.9
3737,284.921803,26.54079,27.334538,0.0,67.0,146.0,1.0
3738,289.228073,13.334826,14.092077,0.0,2.0,98.0,1.0
3739,294.392147,0.83401,0.915755,0.0,1.0,43.0,1.0
3750,67.01045,3.929653,4.267508,0.0,0.0,2.0,1.0
3751,71.906212,16.759161,17.57852,0.0,9.0,52.0,1.0
3752,76.021282,30.048266,30.800351,0.0,38.0,158.0,0.9
3753,79.597351,43.576895,44.051267,0.0,37.0,183.0,0.9
3754,82.79623,57.258473,57.464687,0.0,1.0,146.0,0.9
3755,85.686245,71.034806,71.084707,0.0,12.0,139.0,1.0
3756,87.67162,84.860964,84.865179,0.0,43.0,395.0,1.0
3757,272.58447,81.296999,81.305699,0.0,6.0,444.0,1.0
3758,275.060484,67.480586,67.559626,0.0,8.0,309.0,1.0
3759,278.035199,53.726411,53.995642,0.0,4.0,339.0,1.0
3760,281.322068,40.08075,40.636376,0.0,2.0,131.0,1.0
3761,285.022355,26.607651,27.413695,0.0,4.0,98.0,1.0
3762,289.314785,13.407964,14.176244,0.0,44.0,66.0,1.0
3763,294.469294,0.905045,0.994315,0.0,0.0,30.0,1.0
3774,66.901158,3.929827,4.271146,0.0,0.0,3.0,0.9
3775,71.793005,16.749857,17.579531,0.0,0.0,53.0,0.9
3776,75.897463,30.030977,30.796425,0.0,1.0,138.0,1.0
3777,79.451691,43.552669,44.040483,0.0,2.0,227.0,1.0
3778,82.604595,57.228038,57.445507,0.0,2.0,404.0,1.0
3779,85.37412,70.998474,71.055938,0.0,2.0,346.0,1.0
3780,86.578862,84.817168,84.826367,0.0,8.0,508.0,1.0
3781,273.233979,81.340827,81.354385,0.0,2.0,379.0,1.0
3782,275.308287,67.530525,67.617361,0.0,3.0,414.0,1.0
3783,278.189931,53.781652,54.061192,0.0,0.0,335.0,1.0
3784,281.436816,40.141325,40.708536,0.0,0.0,282.0,1.0
3785,285.115553,26.673805,27.491539,0.0,0.0,242.0,1.0
3786,289.394754,13.479934,14.25872,0.0,3.0,131.0,1.0
3787,294.539963,0.974844,1.071596,0.0,0.0,34.0,1.0
3798,66.797587,3.926571,4.270881,0.0,0.0,2.0,1.0
3799,71.686069,16.737465,17.576766,0.0,2.0,46.0,1.0
3800,75.780853,30.010991,30.789079,0.0,26.0,144.0,1.0
3801,79.314922,43.526087,44.026718,0.0,60.0,174.0,1.0
3802,82.425242,57.195529,57.423786,0.0,82.0,375.0,1.0
3803,85.08332,70.960232,71.025263,0.0,78.0,273.0,0.9
3804,85.578066,84.770768,84.786269,0.0,84.0,487.0,0.9
3805,273.845619,81.384599,81.403696,0.0,185.0,372.0,0.9
3806,275.539555,67.580641,67.675017,0.0,171.0,430.0,0.9
3807,278.333673,53.836845,54.126119,0.0,224.0,345.0,0.9
3808,281.542965,40.201525,40.779636,0.0,60.0,220.0,0.9
3809,285.201367,26.739188,27.567801,0.0,2.0,162.0,1.0
3810,289.467963,13.550663,14.339374,0.0,3.0,85.0,1.0
3811,294.604152,1.043307,1.147458,0.0,0.0,33.0,1.0
3822,66.699798,3.919941,4.266818,0.0,0.0,2.0,1.0
3823,71.585466,16.722055,17.570259,0.0,5.0,71.0,1.0
3824,75.671514,29.98839,30.778381,0.0,38.0,132.0,0.9
3825,79.18711,43.497248,44.009972,0.0,42.0,194.0,0.9
3826,82.258242,57.161066,57.399615,0.0,53.0,388.0,0.9
3827,84.813905,70.920251,70.992736,0.0,86.0,510.0,0.9
3828,84.668187,84.722232,84.74495,0.0,174.0,460.0,0.9
3829,274.418669,81.428438,81.45351,0.0,92.0,416.0,0.9
3830,275.754123,67.630929,67.732595,0.0,113.0,366.0,0.9
3831,278.466343,53.891954,54.19034,0.0,94.0,376.0,0.9
3832,281.640469,40.261297,40.849471,0.0,57.0,229.0,0.9
3833,285.279768,26.803732,27.642497,0.0,142.0,275.0,0.9
3834,289.5344,13.620077,14.418196,0.0,22.0,133.0,0.9
3835,294.661865,1.110334,1.22176,0.0,1.0,43.0,0.9
3846,66.607847,3.909995,4.258883,0.0,0.0,3.0,0.3
3847,71.491252,16.703697,17.560118,0.0,7.0,66.0,0.4
3848,75.569502,29.963259,30.764358,0.0,35.0,155.0,0.5
3849,79.068314,43.46625,43.990326,0.0,139.0,235.0,0.7
3850,82.103656,57.124771,57.37312,0.0,180.0,386.0,0.7
3851,84.565912,70.878695,70.95843,0.0,129.0,589.0,0.8
3852,83.84779,84.67199,84.702473,0.0,317.0,438.0,0.9
3853,274.952417,81.472453,81.503843,0.0,326.0,363.0,0.9
3854,275.951826,67.68138,67.789945,0.0,319.0,451.0,0.9
3855,278.587863,53.946937,54.25376,0.0,270.0,421.0,0.9
3856,281.729284,40.320583,40.918041,0.0,293.0,324.0,0.7
3857,285.350732,26.86737,27.715461,0.0,298.0,225.0,0.4
3858,289.594055,13.6881,14.49497,0.0,123.0,138.0,0.2
3859,294.713104,1.175828,1.294362,0.0,6.0,47.0,0.2
3870,66.521793,3.896793,4.24726,0.0,0.0,3.0,0.9
3871,71.403482,16.682465,17.546397,0.0,2.0,91.0,0.9
3872,75.474872,29.935681,30.747028,0.0,0.0,154.0,0.9
3873,78.958588,43.43319,43.967902,0.0,252.0,240.0,0.9
3874,81.961534,57.08676,57.344272,0.0,364.0,314.0,0.7
3875,84.339352,70.835723,70.922399,0.0,415.0,399.0,0.5
3876,83.115141,84.620442,84.65901,0.0,351.0,431.0,0.3
3877,275.44615,81.516744,81.55451,0.0,190.0,639.0,0.5
3878,276.132503,67.73198,67.847056,0.0,76.0,440.0,0.7
3879,278.698161,54.00175,54.316332,0.0,182.0,327.0,0.9
3880,281.80937,40.379322,40.985251,0.0,48.0,329.0,0.9
3881,285.414238,26.930032,27.786662,0.0,83.0,220.0,0.9
3882,289.646921,13.754657,14.569728,0.0,21.0,133.0,0.9
3883,294.757877,1.239689,1.365124,0.0,1.0,59.0,0.9
3894,66.441688,3.880396,4.231996,0.0,0.0,2.0,0.9
3895,71.322208,16.658431,17.529188,0.0,6.0,57.0,0.9
3896,75.387674,29.905741,30.72659,0.0,58.0,196.0,0.9
3897,78.857981,43.398168,43.9427,0.0,59.0,195.0,0.9
3898,81.831918,57.04715,57.313211,0.0,174.0,301.0,0.9
3899,84.134216,70.791487,70.884753,0.0,125.0,452.0,0.9
3900,82.468288,84.567949,84.614564,0.0,78.0,244.0,0.9
3901,275.899151,81.561396,81.605471,0.0,97.0,374.0,0.9
3902,276.295997,67.782709,67.903769,0.0,171.0,231.0,0.9
3903,278.797165,54.056344,54.377973,0.0,168.0,403.0,0.9
