Unnamed: 0,Hoy,SD_Angle,SD_Position,vis,Shaded_Ratio,Unshaded_Ratio,PVG
2411,4576,74,-0.06,0.43478261,0.7581,0.2419,206.51921885863572
2412,4577,72,-0.05,0.34782609,0.0163,0.9837,110.03889103759892
2413,4578,65,0.06,0.47826087,0.0152,0.9848,36.078054468957276
2414,4579,16,0.08,0.47826087,0.0152,0.9848,4.747315603603891
2415,4589,68,-0.03,0.26086957,0.0051,0.9949,9.209457240466515
2416,4590,25,-0.03,0.2173913,0.0107,0.9893,-6.426562215739699
2417,4591,34,-0.11,0.69565217,0.0051,0.9949,50.189966132601555
2418,4592,61,-0.02,0.26086957,0.0168,0.9832,190.46122472975068
2419,4593,13,0.05,0.26086957,0.6545,0.3455,133.82972355890828
2420,4594,43,0.03,0.17391304,0.7454,0.2546,315.2054825304998
2421,4595,31,0.13,0.82608696,0.187,0.813,298.0893263485535
2422,4596,41,0.12,0.73913043,0.2068,0.7932,370.63099761338276
2423,4597,73,0.08,0.56521739,0.4431,0.5569,426.7184286927856
2424,4598,47,0.01,0.08695652,0.8623,0.1377,331.36931926367254
2425,4599,42,0.11,0.69565217,0.345,0.655,273.2078299216823
2426,4600,42,-0.07,0.47826087,0.7703,0.2297,132.66767436844063
2427,4601,66,-0.01,0.26086957,0.0163,0.9837,121.88648157178227
2428,4602,18,-0.04,0.26086957,0.0091,0.9909,24.960972557306768
2429,4603,43,0.09,0.56521739,0.0198,0.9802,5.579976863913893
2430,4613,20,0.08,0.47826087,0.0127,0.9873,7.5395495001552595
2431,4614,64,0.01,0.2173913,0.0183,0.9817,52.95462357982946
2432,4615,56,-0.07,0.47826087,0.0036,0.9964,77.78082683794
2433,4616,35,0.05,0.26086957,0.0163,0.9837,143.3476618420449
2434,4617,0,0.02,0.08695652,0.7688,0.2312,81.04718800838512
2435,4618,30,0.11,0.69565217,0.3313,0.6687,246.9172482620951
2436,4619,72,-0.03,0.30434783,0.9202,0.0798,423.9590515323419
2437,4620,27,0.03,0.13043478,0.7617,0.2383,313.1312767301826
2438,4621,46,0.09,0.56521739,0.3836,0.6164,370.9731681897159
2439,4622,41,-0.03,0.2173913,0.9187,0.0813,279.2837758129628
2440,4623,30,0.02,0.08695652,0.7978,0.2022,207.55575658231447
2441,4624,29,0.03,0.13043478,0.69,0.31,87.65185311658901
2442,4625,70,-0.02,0.30434783,0.0091,0.9909,66.38666893365175
2443,4626,38,0.08,0.47826087,0.0102,0.9898,28.52699765296443
2444,4627,22,0.06,0.34782609,0.0097,0.9903,4.014340389520916
2445,4637,0,0.06,0.34782609,0.0117,0.9883,9.311255514154139
2446,4638,54,0.07,0.43478261,0.0061,0.9939,39.20344909177663
2447,4639,4,-0.05,0.30434783,0.0158,0.9842,44.500107004722345
2448,4640,58,-0.09,0.60869565,0.0132,0.9868,161.6410990842697
2449,4641,66,-0.11,0.73913043,0.7261,0.2739,229.58416500406798
2450,4642,57,-0.03,0.2173913,0.9024,0.0976,319.36614051709034
2451,4643,45,0.12,0.73913043,0.2434,0.7566,382.3854543709809
2452,4644,39,0.1,0.60869565,0.3257,0.6743,322.1034102771052
2453,4645,31,-0.07,0.43478261,0.6611,0.3389,294.8863288662336
2454,4646,15,-0.05,0.30434783,0.7693,0.2307,193.432935357581
2455,4647,43,-0.09,0.56521739,0.6687,0.3313,177.3531856450362
2456,4648,5,-0.05,0.30434783,0.7962,0.2038,49.423505861108694
2457,4649,73,-0.1,0.65217391,0.0142,0.9858,84.91403810816516
2458,4650,27,-0.07,0.43478261,0.003,0.997,29.549989437518484
2459,4651,56,-0.05,0.34782609,0.0061,0.9939,5.67217243081937
2460,4661,50,0.01,0.13043478,0.0193,0.9807,13.607092032630533
2461,4662,60,-0.05,0.34782609,0.0178,0.9822,48.83080134900501
2462,4663,82,0.02,0.47826087,0.0127,0.9873,119.05476931492079
2463,4664,48,-0.07,0.47826087,0.0086,0.9914,164.65240279104455
2464,4665,52,-0.05,0.34782609,0.8526,0.1474,265.61726685118043
2465,4666,26,0.04,0.2173913,0.7114,0.2886,228.8455244504981
2466,4667,60,0.09,0.60869565,0.4126,0.5874,402.05551546433173
2467,4668,0,-0.04,0.26086957,0.7815,0.2185,165.54406424683972
2468,4669,54,-0.08,0.52173913,0.6408,0.3592,395.7116926390629
2469,4670,38,0.13,0.82608696,0.1855,0.8145,307.7872238862417
2470,4671,21,0.05,0.26086957,0.6413,0.3587,196.59899060417786
2471,4672,90,-0.08,0.56521739,0.7739,0.2261,226.49732350124577
2472,4673,36,0.06,0.34782609,0.0152,0.9848,82.95493446088018
2473,4674,61,0.04,0.30434783,0.0158,0.9842,40.76815291149225
2474,4675,56,-0.03,0.2173913,0.0137,0.9863,5.552198637346482
2475,4686,50,0.08,0.47826087,0.0102,0.9898,22.077809040932205
2476,4687,78,-0.09,0.60869565,0.0102,0.9898,119.7089451784584
2477,4688,47,0.0,0.17391304,0.0097,0.9903,159.53562258830277
2478,4689,28,0.0,0.08695652,0.8557,0.1443,205.8048404694346
2479,4690,9,0.02,0.08695652,0.814,0.186,172.75700776037658
2480,4691,17,-0.06,0.39130435,0.7144,0.2856,251.07380291247964
2481,4692,53,0.1,0.65217391,0.3257,0.6743,400.36325754314294
2482,4693,41,-0.06,0.39130435,0.7607,0.2393,369.3869927245941
2483,4694,51,-0.01,0.13043478,0.9197,0.0803,364.73998400732194
2484,4695,23,-0.02,0.13043478,0.9024,0.0976,210.53384507935098
2485,4696,12,-0.1,0.65217391,0.7073,0.2927,108.06308633028787
2486,4697,38,-0.03,0.2173913,0.0056,0.9944,88.17386762865777
2487,4698,41,-0.03,0.2173913,0.0117,0.9883,27.05390397454757
2488,4699,8,-0.03,0.17391304,0.0168,0.9832,3.266731053038232
2489,4710,11,0.05,0.26086957,0.0127,0.9873,28.886521410726548
2490,4711,0,0.03,0.13043478,0.002,0.998,40.80484424459219
2491,4712,49,-0.08,0.52173913,0.0036,0.9964,167.7983365204627
2492,4713,12,-0.06,0.39130435,0.7927,0.2073,148.18276717041846
2493,4714,17,0.13,0.82608696,0.2271,0.7729,218.8723788524677
2494,4715,60,0.1,0.65217391,0.3562,0.6438,381.7813102787706
2495,4716,13,0.12,0.73913043,0.2266,0.7734,249.09719906241122
2496,4717,10,0.11,0.69565217,0.2846,0.7154,228.13907555072055
2497,4718,31,-0.08,0.52173913,0.6372,0.3628,254.3978491415294
2498,4719,5,0.01,0.0,0.8486,0.1514,140.45752837697688
2499,4720,25,-0.03,0.2173913,0.811,0.189,123.09703545566485
2500,4721,49,-0.04,0.26086957,0.0163,0.9837,90.22443292575447
2501,4722,77,-0.08,0.56521739,0.0173,0.9827,43.75297287520289
2502,4723,27,-0.05,0.30434783,0.0173,0.9827,4.767756439736913
2503,4734,47,0.03,0.17391304,0.0158,0.9842,29.699249017593367
2504,4735,13,0.04,0.2173913,0.0056,0.9944,35.369338325314686
2505,4736,51,0.05,0.26086957,0.0173,0.9827,172.38940477638056
2506,4737,35,0.0,0.13043478,0.872,0.128,213.09639576770107
2507,4738,60,-0.04,0.30434783,0.8958,0.1042,324.2733436158638
2508,4739,13,-0.07,0.43478261,0.6392,0.3608,235.41496012308346
2509,4740,23,0.01,0.0,0.8806,0.1194,223.27996973120278
2510,4741,61,0.12,0.7826087,0.2053,0.7947,108.42058118801955
2511,4742,63,-0.03,0.26086957,0.9182,0.0818,328.57780516385753
2512,4743,54,-0.08,0.52173913,0.7195,0.2805,290.58567266382295
2513,4744,54,0.01,0.17391304,0.7713,0.2287,195.8171358704763
2514,4745,16,-0.07,0.43478261,0.003,0.997,53.67714911131877
2515,4746,66,-0.04,0.34782609,0.0137,0.9863,41.803506145399496
2516,4747,53,0.02,0.2173913,0.0117,0.9883,5.077037135918805
2517,4758,55,0.02,0.2173913,0.0046,0.9954,17.116154963754795
2518,4759,81,-0.04,0.34782609,0.0107,0.9893,131.05363974579043
2519,4760,11,0.03,0.13043478,0.0158,0.9842,67.96663579260473
2520,4761,44,-0.08,0.52173913,0.7962,0.2038,248.421565931105
2521,4762,43,-0.01,0.13043478,0.9223,0.0777,310.0521001008302
2522,4763,80,-0.07,0.47826087,0.7297,0.2703,418.83714544041914
2523,4764,0,0.12,0.73913043,0.2266,0.7734,165.77964134618747
2524,4765,63,-0.05,0.34782609,0.8191,0.1809,403.0295688912626
2525,4766,19,0.02,0.08695652,0.8059,0.1941,205.38051596231819
2526,4767,59,-0.07,0.47826087,0.7708,0.2292,311.1132694305042
2527,4768,28,0.05,0.26086957,0.6565,0.3435,146.80644906371347
2528,4769,24,-0.09,0.56521739,0.0005,0.9995,59.056051368718066
2529,4770,2,0.04,0.2173913,0.0173,0.9827,14.117057205256534
2530,4771,10,-0.03,0.17391304,0.002,0.998,3.4957876848513387
2531,4782,66,0.02,0.30434783,0.0036,0.9964,46.97306694855459
2532,4783,54,0.0,0.2173913,0.0198,0.9802,109.84567326526457
2533,4784,31,-0.03,0.2173913,0.003,0.997,124.5537742441019
2534,4785,56,-0.11,0.73913043,0.6875,0.3125,257.897822267262
2535,4786,29,-0.04,0.26086957,0.8847,0.1153,257.6773073426619
2536,4787,38,0.02,0.13043478,0.8074,0.1926,328.1568857459947
2537,4788,45,0.01,0.08695652,0.8806,0.1194,366.41440767394425
2538,4789,0,-0.06,0.39130435,0.6616,0.3384,175.65020413667315
2539,4790,62,-0.04,0.30434783,0.8974,0.1026,357.9203979033777
2540,4791,54,0.0,0.2173913,0.9024,0.0976,215.37548091600306
2541,4792,53,-0.08,0.52173913,0.8039,0.1961,167.15341487962925
2542,4793,17,0.07,0.39130435,0.0076,0.9924,58.97724001886878
2543,4794,39,0.03,0.13043478,0.0178,0.9822,32.76028980136345
2544,4795,17,0.07,0.39130435,0.0168,0.9832,3.777206388188305
2545,4806,57,-0.05,0.34782609,0.0051,0.9949,45.21965837421725
2546,4807,8,-0.06,0.39130435,0.0163,0.9837,61.53101331553391
2547,4808,7,0.05,0.26086957,0.0188,0.9812,87.14831810536062
2548,4809,38,-0.07,0.43478261,0.8186,0.1814,149.20169842157082
2549,4810,71,-0.03,0.30434783,0.9192,0.0808,161.378713439077
2550,4811,30,0.03,0.13043478,0.7698,0.2302,158.37865063258792
2551,4812,28,0.08,0.47826087,0.4644,0.5356,144.47829495430577
2552,4813,42,0.01,0.04347826,0.8791,0.1209,166.92328500696223
2553,4814,54,0.01,0.17391304,0.8623,0.1377,163.4537592630491
2554,4815,34,0.05,0.26086957,0.6413,0.3587,185.317920896393
2555,4816,8,-0.05,0.30434783,0.8191,0.1809,87.43069017609898
2556,4817,42,-0.05,0.34782609,0.0213,0.9787,97.78503351018091
2557,4818,42,0.07,0.39130435,0.0061,0.9939,27.270534939396825
2558,4819,57,-0.07,0.47826087,0.0046,0.9954,3.3765286398544023
2559,4830,64,-0.02,0.26086957,0.0173,0.9827,30.861596614083624
2560,4831,47,-0.03,0.2173913,0.0168,0.9832,42.74111834192632
2561,4832,67,-0.08,0.52173913,0.0132,0.9868,79.70280245964828
2562,4833,64,-0.03,0.26086957,0.872,0.128,126.48843279469581
2563,4834,25,0.04,0.2173913,0.7073,0.2927,61.654507284320864
2564,4835,16,0.03,0.13043478,0.7698,0.2302,82.05310186993546
2565,4836,30,0.12,0.73913043,0.2266,0.7734,67.65150643720114
2566,4837,71,0.11,0.73913043,0.2846,0.7154,220.98295853090522
2567,4838,8,-0.02,0.13043478,0.9207,0.0793,109.13702806433137
2568,4839,43,-0.05,0.34782609,0.846,0.154,85.94803857359295
2569,4840,36,-0.09,0.56521739,0.7729,0.2271,109.41815213588494
2570,4841,15,-0.02,0.13043478,0.0,1.0,51.95393861449111
2571,4842,71,-0.05,0.34782609,0.0091,0.9909,23.773936766730767
2572,4843,33,0.01,0.04347826,0.0041,0.9959,3.06875511742701
2573,4854,74,0.04,0.34782609,0.0168,0.9832,32.68660762308089
2574,4855,55,0.04,0.30434783,0.0147,0.9853,52.724092385674865
2575,4856,65,0.0,0.30434783,0.0142,0.9858,95.26778401742979
2576,4857,60,0.03,0.26086957,0.7388,0.2612,107.71652111621086
2577,4858,45,0.02,0.13043478,0.814,0.186,151.74201647795482
2578,4859,47,0.02,0.13043478,0.8262,0.1738,120.23336661660939
2579,4860,74,0.08,0.56521739,0.4644,0.5356,325.1576108106504
2580,4861,40,-0.09,0.56521739,0.5625,0.4375,172.39614211544585
2581,4862,22,-0.06,0.39130435,0.7261,0.2739,202.73713181196925
2582,4863,65,-0.04,0.34782609,0.8963,0.1037,305.8840506970773
2583,4864,1,-0.02,0.13043478,0.8557,0.1443,69.85099138378949
2584,4865,38,-0.06,0.39130435,0.0173,0.9827,73.22481216247434
2585,4866,18,0.03,0.13043478,0.0015,0.9985,23.05972114754929
2586,4867,70,-0.02,0.30434783,0.0061,0.9939,4.341280628769428
2587,4878,62,0.06,0.43478261,0.0137,0.9863,21.469111637470554
2588,4879,80,0.0,0.47826087,0.0163,0.9837,50.64473303486076
2589,4880,32,0.07,0.39130435,0.0163,0.9837,58.46330908363574
2590,4881,16,0.05,0.26086957,0.6677,0.3323,104.35911164948133
2591,4882,48,0.02,0.13043478,0.814,0.186,213.38708047302586
2592,4883,21,-0.05,0.30434783,0.7851,0.2149,140.36970075748496
2593,4884,38,0.04,0.2173913,0.7022,0.2978,133.1806876400826
2594,4885,33,0.03,0.13043478,0.7602,0.2398,159.0260956559473
2595,4886,32,0.0,0.13043478,0.9395,0.0605,148.83911410537462
2596,4887,15,-0.04,0.26086957,0.8349,0.1651,84.66519511267632
2597,4888,25,-0.07,0.43478261,0.8155,0.1845,90.81289144744913
2598,4889,72,0.06,0.52173913,0.0158,0.9842,50.6024343978244
2599,4890,33,0.08,0.47826087,0.003,0.997,24.700038633588044
2600,4891,54,-0.05,0.34782609,0.0163,0.9837,2.870616841310648
2601,4902,77,0.01,0.34782609,0.0066,0.9934,26.26216093446008
2602,4903,3,-0.05,0.30434783,0.0137,0.9863,44.779864854244046
2603,4904,26,0.12,0.73913043,0.0071,0.9929,94.94048507033928
2604,4905,63,-0.08,0.52173913,0.7917,0.2083,243.97099929933268
2605,4906,15,-0.06,0.39130435,0.7266,0.2734,207.63744227756646
2606,4907,3,0.09,0.52173913,0.4192,0.5808,188.5159378325048
2607,4908,48,0.08,0.47826087,0.4644,0.5356,387.11246601414064
2608,4909,61,-0.06,0.39130435,0.7607,0.2393,400.1498622057025
2609,4910,0,-0.07,0.43478261,0.6113,0.3887,165.65424472691578
2610,4911,53,-0.02,0.17391304,0.9207,0.0793,272.8118096273555
2611,4912,38,-0.04,0.26086957,0.8557,0.1443,113.95142167834206
2612,4913,37,-0.06,0.39130435,0.0163,0.9837,71.16100408833518
2613,4914,42,0.0,0.17391304,0.0041,0.9959,31.190406838309336
2614,4915,63,0.01,0.2173913,0.0152,0.9848,3.780470372776325
2615,4926,7,0.03,0.13043478,0.0152,0.9848,31.58344546001136
2616,4927,34,0.05,0.26086957,0.0158,0.9842,78.20883334855459
2617,4928,38,0.06,0.34782609,0.0041,0.9959,146.81990369667477
2618,4929,8,-0.07,0.43478261,0.7119,0.2881,143.25420301104435
2619,4930,35,0.05,0.26086957,0.654,0.346,267.64203171193213
2620,4931,61,-0.04,0.30434783,0.8786,0.1214,332.4709224550506
2621,4932,74,0.1,0.65217391,0.3455,0.6545,399.30182192964253
2622,4933,34,-0.09,0.56521739,0.5427,0.4573,312.83672750745893
2623,4934,56,-0.03,0.2173913,0.936,0.064,331.69017705551903
2624,4935,59,-0.02,0.26086957,0.9207,0.0793,223.86279318319154
2625,4936,28,0.02,0.08695652,0.7729,0.2271,112.4503828089107
2626,4937,88,0.0,0.60869565,0.0051,0.9949,91.36654215730373
2627,4938,80,-0.06,0.52173913,0.0158,0.9842,39.96122320581648
2628,4939,25,0.09,0.56521739,0.0117,0.9883,3.2082647232750454
2629,4950,0,-0.01,0.04347826,0.0203,0.9797,24.237392229556477
2630,4951,29,-0.09,0.56521739,0.0168,0.9832,57.151113967434824
2631,4952,46,-0.03,0.2173913,0.0152,0.9848,93.47570179859389
2632,4953,56,0.03,0.26086957,0.751,0.249,128.22617861361127
2633,4954,3,0.1,0.60869565,0.3872,0.6128,95.57204158172252
2634,4955,44,-0.05,0.34782609,0.8216,0.1784,140.51519396024136
2635,4956,6,0.05,0.26086957,0.6428,0.3572,104.81428450894185
2636,4957,28,-0.01,0.08695652,0.939,0.061,125.56541130534825
2637,4958,57,-0.01,0.17391304,0.9395,0.0605,144.33239331859892
2638,4959,84,-0.07,0.47826087,0.7637,0.2363,129.75333478406833
2639,4960,49,-0.11,0.69565217,0.6824,0.3176,94.62144404608257
2640,4961,79,-0.02,0.34782609,0.0208,0.9792,62.864062012524805
2641,4962,12,-0.07,0.43478261,0.0163,0.9837,23.190733904265976
2642,4963,29,-0.04,0.26086957,0.0142,0.9858,2.1520923109060632
2643,4974,50,0.08,0.47826087,0.0168,0.9832,31.48334638813634
2644,4975,12,0.05,0.26086957,0.0122,0.9878,43.59400002961072
2645,4976,86,-0.06,0.56521739,0.7556,0.2444,85.04624349244735
2646,4977,25,-0.09,0.56521739,0.6662,0.3338,89.2535896284355
2647,4978,50,0.01,0.13043478,0.8674,0.1326,106.79831670018879
2648,4979,2,0.05,0.26086957,0.6509,0.3491,144.2797303410445
2649,4980,32,-0.02,0.13043478,0.94,0.06,121.8848878267747
2650,4981,77,-0.1,0.65217391,0.5224,0.4776,184.65642582562552
2651,4982,6,-0.09,0.56521739,0.4954,0.5046,171.96810829458866
2652,4983,47,0.12,0.73913043,0.2795,0.7205,125.23691990908978
2653,4984,49,-0.07,0.47826087,0.844,0.156,159.09940020776915
2654,4985,53,-0.03,0.2173913,0.0117,0.9883,65.13969719558563
2655,4986,46,-0.06,0.39130435,0.0168,0.9832,30.516956739675404
2656,4987,51,-0.04,0.26086957,0.0122,0.9878,3.2213394031858265
2657,4998,36,0.08,0.47826087,0.0183,0.9817,23.903553586693118
2658,4999,16,-0.02,0.13043478,0.0086,0.9914,42.12414521521519
2659,5000,60,-0.02,0.26086957,0.7566,0.2434,73.9014272079954
2660,5001,72,-0.01,0.26086957,0.8887,0.1113,91.76932094639378
2661,5002,45,-0.01,0.13043478,0.9223,0.0777,94.43619291644498
2662,5003,49,-0.08,0.52173913,0.6474,0.3526,171.772594470376
2663,5004,18,0.11,0.69565217,0.2861,0.7139,105.06881986360125
2664,5005,9,0.07,0.39130435,0.5224,0.4776,76.70842333906445
2665,5006,24,-0.04,0.26086957,0.842,0.158,104.87422706498137
2666,5007,37,-0.01,0.08695652,0.9212,0.0788,66.35005145734422
2667,5008,57,-0.07,0.47826087,0.8354,0.1646,63.63563089043008
2668,5009,76,-0.06,0.47826087,0.0122,0.9878,41.54315790657014
2669,5010,69,0.04,0.30434783,0.0147,0.9853,21.073024401738838
2670,5011,23,-0.06,0.39130435,0.002,0.998,1.6215813407124744
2671,5022,50,0.04,0.26086957,0.0112,0.9888,30.524800981651147
2672,5023,14,-0.01,0.04347826,0.0173,0.9827,42.93847392274756
2673,5024,59,-0.04,0.26086957,0.7581,0.2419,79.93380647530812
2674,5025,53,0.03,0.2173913,0.7637,0.2363,173.2709930438737
2675,5026,17,0.06,0.34782609,0.6006,0.3994,110.09518041892791
2676,5027,32,-0.03,0.2173913,0.9004,0.0996,179.14299951838166
2677,5028,19,0.0,0.04347826,0.94,0.06,199.15831909218028
2678,5029,0,0.04,0.2173913,0.7007,0.2993,128.45585465884886
2679,5030,65,-0.1,0.65217391,0.53,0.47,292.2030741347444
2680,5031,7,-0.06,0.39130435,0.69,0.31,118.56997429233827
2681,5032,56,-0.07,0.47826087,0.8283,0.1717,167.68082848612312
2682,5033,54,0.05,0.34782609,0.0066,0.9934,70.30003715860565
2683,5034,48,-0.01,0.13043478,0.0107,0.9893,28.784938335595825
2684,5035,3,-0.05,0.30434783,0.0117,0.9883,2.0216929691582615
2685,5046,30,0.07,0.39130435,0.0102,0.9898,29.49557975792303
2686,5047,56,-0.03,0.2173913,0.0091,0.9909,62.383944620687764
2687,5048,73,0.02,0.30434783,0.7591,0.2409,106.48469203239597
2688,5049,48,0.0,0.17391304,0.906,0.094,95.3735583983944
2689,5050,4,0.13,0.82608696,0.2449,0.7551,73.75970426474139
2690,5051,48,-0.01,0.13043478,0.9405,0.0595,220.07086109050235
2691,5052,58,-0.01,0.17391304,0.94,0.06,175.0178967837702
2692,5053,41,-0.07,0.47826087,0.6616,0.3384,341.1208958705444
2693,5054,0,-0.01,0.04347826,0.9395,0.0605,147.13430693502505
2694,5055,4,0.12,0.73913043,0.2795,0.7205,122.77295634484294
2695,5056,0,-0.01,0.04347826,0.8882,0.1118,97.64426736150854
2696,5057,41,0.05,0.26086957,0.003,0.997,80.58069788862946
2697,5058,0,0.08,0.47826087,0.0168,0.9832,17.98132161419208
2698,5059,9,-0.04,0.26086957,0.0132,0.9868,1.7946733267376431
2699,5070,73,0.07,0.56521739,0.0168,0.9832,36.249367124302275
2700,5071,75,-0.01,0.39130435,0.0132,0.9868,82.9840863374247
2701,5072,83,-0.04,0.39130435,0.7622,0.2378,107.30670753750914
2702,5073,32,0.02,0.08695652,0.8095,0.1905,129.6773049319241
2703,5074,7,0.03,0.13043478,0.7785,0.2215,143.63123197345607
2704,5075,34,0.02,0.08695652,0.8247,0.1753,299.2399619342525
2705,5076,24,-0.02,0.13043478,0.94,0.06,285.07897657148555
2706,5077,23,0.1,0.60869565,0.344,0.656,236.82740029358493
2707,5078,12,0.04,0.2173913,0.7073,0.2927,147.16101242281547
2708,5079,34,-0.04,0.26086957,0.8664,0.1336,147.22559648154635
2709,5080,72,-0.03,0.30434783,0.872,0.128,99.44684548731782
2710,5081,35,-0.08,0.52173913,0.0122,0.9878,65.70908853764776
2711,5082,0,0.08,0.47826087,0.0056,0.9944,20.72931848539885
2712,5083,57,0.01,0.17391304,0.0188,0.9812,2.3869688667052347
2713,5094,50,-0.05,0.34782609,0.0178,0.9822,38.1394230586063
2714,5095,13,-0.06,0.39130435,0.0173,0.9827,47.46987886729536
2715,5096,23,-0.06,0.39130435,0.7622,0.2378,92.31174903496161
2716,5097,45,-0.09,0.56521739,0.6972,0.3028,201.31518222096506
2717,5098,1,-0.12,0.7826087,0.3557,0.6443,139.27035001783523
2718,5099,10,0.14,0.86956522,0.1296,0.8704,196.91205258158274
2719,5100,52,-0.06,0.39130435,0.7419,0.2581,410.85549082972943
2720,5101,51,-0.05,0.34782609,0.8003,0.1997,282.59049525967333
2721,5102,56,-0.06,0.39130435,0.7622,0.2378,252.69474960411944
2722,5103,53,-0.07,0.47826087,0.721,0.279,254.37909093478444
2723,5104,41,0.05,0.26086957,0.6758,0.3242,183.21746397176986
2724,5105,66,-0.02,0.26086957,0.0112,0.9888,118.93683207072108
2725,5106,28,-0.06,0.39130435,0.0173,0.9827,17.927368180765008
2726,5107,54,0.07,0.43478261,0.0147,0.9853,2.1399376726436006
2727,5118,35,0.08,0.47826087,0.0147,0.9853,23.501470291397855
2728,5119,70,-0.07,0.47826087,0.0183,0.9817,88.68645143397303
2729,5120,28,-0.08,0.52173913,0.7632,0.2368,115.81692891976732
2730,5121,49,0.02,0.13043478,0.81,0.19,181.88832077964204
2731,5122,0,0.1,0.60869565,0.3913,0.6087,119.20760984988551
2732,5123,22,0.03,0.13043478,0.7668,0.2332,241.59603369492146
2733,5124,58,0.0,0.26086957,0.94,0.06,382.7237051531534
2734,5125,7,-0.06,0.39130435,0.6616,0.3384,241.01614578311492
2735,5126,63,-0.08,0.52173913,0.6458,0.3542,272.5109839355911
2736,5127,8,-0.12,0.7826087,0.3704,0.6296,97.62194388719648
2737,5128,84,-0.05,0.34782609,0.8699,0.1301,98.51699989955982
2738,5129,18,-0.02,0.13043478,0.0173,0.9827,42.719479474072095
2739,5130,56,-0.03,0.2173913,0.0102,0.9898,26.812072145043327
2740,5131,30,-0.06,0.39130435,0.0137,0.9863,1.2746752758232092
2741,5142,9,-0.1,0.65217391,0.0168,0.9832,16.609212349574584
2742,5143,40,-0.05,0.34782609,0.0188,0.9812,38.260403024720986
2743,5144,49,-0.06,0.39130435,0.7652,0.2348,98.7218126816233
2744,5145,46,-0.05,0.34782609,0.8633,0.1367,70.3647966421121
2745,5146,0,-0.08,0.52173913,0.5752,0.4248,125.24882470956832
2746,5147,10,-0.06,0.39130435,0.6702,0.3298,94.21201014383449
2747,5148,20,-0.07,0.43478261,0.623,0.377,78.89248264213357
2748,5149,34,0.05,0.26086957,0.6413,0.3587,128.8655627644801
2749,5150,29,0.04,0.2173913,0.7073,0.2927,133.66760003626
2750,5151,44,0.1,0.60869565,0.3867,0.6133,190.4866820927767
2751,5152,51,-0.06,0.39130435,0.842,0.158,173.83752476918198
2752,5153,19,-0.06,0.39130435,0.0107,0.9893,50.526585106647815
2753,5154,77,0.02,0.47826087,0.0188,0.9812,33.44897768421399
2754,5155,51,-0.04,0.26086957,0.0178,0.9822,1.838397118154932
2755,5166,21,0.09,0.56521739,0.0127,0.9873,31.953499296795314
2756,5167,45,-0.05,0.34782609,0.0178,0.9822,94.68586438418977
2757,5168,9,0.07,0.39130435,0.7658,0.2342,90.91463892246276
2758,5169,20,-0.02,0.13043478,0.9238,0.0762,200.0042826502077
2759,5170,70,-0.04,0.34782609,0.8958,0.1042,380.95915808118673
2760,5171,22,-0.06,0.39130435,0.7088,0.2912,322.06317912244185
2761,5172,1,-0.09,0.56521739,0.4644,0.5356,221.65333860568865
