Unnamed: 0,Hoy,SD_Angle,SD_Position,Shaded_Ratio,Unshaded_Ratio
3212,6161,44,-0.03,0.912602,0.087398
3213,6162,84,0.02,0.005589,0.994411
3214,6175,32,-0.06,0.922764,0.077236
3215,6176,30,-0.07,0.778455,0.221545
3216,6177,2,-0.06,0.714431,0.285569
3217,6178,55,0.03,0.778963,0.221037
3218,6179,64,0.06,0.592988,0.407012
3219,6180,76,0,0.940041,0.059959
3220,6181,4,-0.07,0.602134,0.397866
3221,6182,60,0.01,0.881606,0.118394
3222,6183,28,0.04,0.72561,0.27439
3223,6184,47,-0.02,0.923272,0.076728
3224,6185,36,-0.07,0.811484,0.188516
3225,6186,21,-0.08,0.019817,0.980183
3226,6199,35,-0.09,0.923272,0.076728
3227,6200,24,-0.03,0.914126,0.085874
3228,6201,18,0.14,0.256098,0.743902
3229,6202,51,-0.05,0.825711,0.174289
3230,6203,70,0.03,0.766768,0.233232
3231,6204,74,-0.04,0.880589,0.119411
3232,6205,56,-0.05,0.819614,0.180386
3233,6206,83,-0.07,0.711382,0.288618
3234,6207,72,0.02,0.832317,0.167683
3235,6208,28,-0.06,0.783028,0.216972
3236,6209,65,0,0.929878,0.070122
3237,6210,84,-0.05,0.00813,0.99187
3238,6223,57,0.06,0.923272,0.076728
3239,6224,68,-0.07,0.771341,0.228659
3240,6225,64,-0.04,0.894309,0.105691
3241,6226,47,-0.02,0.940041,0.059959
3242,6227,83,-0.04,0.878049,0.121951
3243,6228,16,0.07,0.523882,0.476118
3244,6229,47,-0.04,0.859756,0.140244
3245,6230,50,0.06,0.59248,0.40752
3246,6231,31,0.07,0.565549,0.434451
3247,6232,23,0.07,0.608232,0.391768
3248,6233,19,-0.07,0.780488,0.219512
3249,6234,36,-0.06,0.013211,0.986789
3250,6247,58,-0.03,0.932927,0.067073
3251,6248,46,-0.07,0.752541,0.247459
3252,6249,60,-0.08,0.682419,0.317581
3253,6250,72,-0.04,0.879065,0.120935
3254,6251,13,0.04,0.708841,0.291159
3255,6252,14,0.02,0.821138,0.178862
3256,6253,89,-0.05,0.799289,0.200711
3257,6254,70,0.02,0.824187,0.175813
3258,6255,32,-0.06,0.743902,0.256098
3259,6256,90,-0.06,0.780996,0.219004
3260,6257,49,0,0.929878,0.070122
3261,6258,71,0.07,0.964431,0.035569
3262,6271,44,-0.04,0.941057,0.058943
3263,6272,20,-0.04,0.862297,0.137703
3264,6273,43,-0.05,0.820122,0.179878
3265,6274,70,0.04,0.721037,0.278963
3266,6275,5,-0.07,0.612297,0.387703
3267,6276,55,0.04,0.702236,0.297764
3268,6277,34,-0.05,0.780488,0.219512
3269,6278,0,0.06,0.59248,0.40752
3270,6279,4,-0.02,0.90498,0.09502
3271,6280,16,-0.08,0.633638,0.366362
3272,6281,43,-0.02,0.943089,0.056911
3273,6282,15,0.02,0.966463,0.033537
3274,6295,63,-0.02,0.938516,0.061484
3275,6296,56,0.03,0.813516,0.186484
3276,6297,43,-0.05,0.820122,0.179878
3277,6298,61,0.07,0.556402,0.443598
3278,6299,19,0.04,0.708841,0.291159
3279,6300,48,0.01,0.880589,0.119411
3280,6301,71,0.09,0.403455,0.596545
3281,6302,57,-0.01,0.940041,0.059959
3282,6303,51,0.05,0.66565,0.33435
3283,6304,6,-0.09,0.568598,0.431402
3284,6305,58,-0.08,0.740854,0.259146
3285,6306,46,-0.07,0.96748,0.03252
3286,6319,48,-0.1,0.849085,0.150915
3287,6320,44,0.12,0.42937,0.57063
3288,6321,27,-0.1,0.539126,0.460874
3289,6322,69,0.04,0.721037,0.278963
3290,6323,32,-0.02,0.940041,0.059959
3291,6324,61,0.04,0.702236,0.297764
3292,6325,66,-0.06,0.740346,0.259654
3293,6326,42,-0.02,0.939024,0.060976
3294,6327,49,-0.05,0.807419,0.192581
3295,6328,74,-0.04,0.867378,0.132622
3296,6329,2,0.01,0.903963,0.096037
3297,6330,77,0.04,0.969004,0.030996
3298,6343,3,0.03,0.894309,0.105691
3299,6344,4,0.04,0.765752,0.234248
3300,6345,66,-0.01,0.940549,0.059451
3301,6346,51,-0.05,0.809451,0.190549
3302,6347,4,0.02,0.824695,0.175305
3303,6348,20,-0.01,0.940041,0.059959
3304,6349,2,-0.02,0.879573,0.120427
3305,6350,15,0.07,0.534553,0.465447
3306,6351,50,0.01,0.885163,0.114837
3307,6352,33,0.07,0.589431,0.410569
3308,6353,45,0.01,0.903455,0.096545
3309,6354,0,0.07,0.970528,0.029472
3310,6367,75,0,0.936992,0.063008
3311,6368,13,0.04,0.765752,0.234248
3312,6369,51,-0.06,0.746951,0.253049
3313,6370,2,-0.02,0.886179,0.113821
3314,6371,53,-0.09,0.552846,0.447154
3315,6372,33,0.05,0.642785,0.357215
3316,6373,37,-0.01,0.939024,0.060976
3317,6374,9,0.05,0.650407,0.349593
3318,6375,57,-0.04,0.84502,0.15498
3319,6376,62,0.01,0.889736,0.110264
3320,6377,57,0.05,0.745427,0.254573
3321,6378,26,0.04,0.972561,0.027439
3322,6391,62,-0.03,0.908537,0.091463
3323,6392,69,-0.02,0.933435,0.066565
3324,6393,51,-0.06,0.746951,0.253049
3325,6394,5,0.08,0.501524,0.498476
3326,6395,55,0,0.940549,0.059451
3327,6396,5,0.01,0.880081,0.119919
3328,6397,70,-0.03,0.898882,0.101118
3329,6398,43,-0.04,0.840955,0.159045
3330,6399,32,-0.08,0.610264,0.389736
3331,6400,21,0.04,0.740346,0.259654
3332,6401,68,0,0.938008,0.061992
3333,6402,10,-0.07,0.975102,0.024898
3334,6415,71,-0.09,0.747967,0.252033
3335,6416,61,-0.04,0.857215,0.142785
3336,6417,69,0.02,0.837907,0.162093
3337,6418,73,-0.08,0.626524,0.373476
3338,6419,20,0.12,0.245427,0.754573
3339,6420,33,0,0.939533,0.060467
3340,6421,48,0.07,0.522866,0.477134
3341,6422,5,-0.06,0.650407,0.349593
3342,6423,61,0.08,0.501016,0.498984
3343,6424,28,-0.03,0.875,0.125
3344,6425,0,-0.05,0.797764,0.202236
3345,6426,60,0,0.976118,0.023882
3346,6439,41,0,0.965447,0.034553
3347,6440,7,0.07,0.63872,0.36128
3348,6441,54,-0.11,0.487805,0.512195
3349,6442,43,-0.04,0.830285,0.169715
3350,6443,7,0.02,0.844004,0.155996
3351,6444,44,0.02,0.82063,0.17937
3352,6445,14,0.06,0.582317,0.417683
3353,6446,41,-0.02,0.939024,0.060976
3354,6447,38,-0.02,0.939024,0.060976
3355,6448,54,-0.02,0.938516,0.061484
3356,6449,25,-0.05,0.818089,0.181911
3357,6450,13,-0.03,0.984248,0.015752
3358,6463,55,-0.01,0.952236,0.047764
3359,6464,44,-0.07,0.719512,0.280488
3360,6465,21,-0.02,0.943598,0.056402
3361,6466,30,-0.02,0.959858,0.040142
3362,6467,74,0.08,0.477134,0.522866
3363,6468,70,-0.01,0.939533,0.060467
3364,6469,26,0.03,0.760671,0.239329
3365,6470,7,0.02,0.843496,0.156504
3366,6471,33,0.07,0.574187,0.425813
3367,6472,55,0.01,0.908028,0.091972
3368,6473,22,0.04,0.789126,0.210874
3369,6474,68,-0.06,0.931402,0.068598
3370,6487,4,-0.09,0.685976,0.314024
3371,6488,4,0.07,0.629065,0.370935
3372,6489,37,0.04,0.751524,0.248476
3373,6490,11,-0.14,0.245935,0.754065
3374,6491,22,0.02,0.844004,0.155996
3375,6492,35,-0.01,0.95935,0.04065
3376,6493,46,-0.06,0.70122,0.29878
3377,6494,43,0.04,0.727642,0.272358
3378,6495,71,-0.08,0.623984,0.376016
3379,6496,12,0.04,0.752541,0.247459
3380,6497,53,-0.02,0.941057,0.058943
3381,6498,29,0.05,0.930386,0.069614
3382,6511,5,0.06,0.753557,0.246443
3383,6512,38,0.02,0.865346,0.134654
3384,6513,63,0.03,0.799797,0.200203
3385,6514,51,-0.07,0.675305,0.324695
3386,6515,51,-0.05,0.765752,0.234248
3387,6516,18,-0.03,0.860264,0.139736
3388,6517,25,-0.07,0.642276,0.357724
3389,6518,2,0.05,0.669715,0.330285
3390,6519,58,-0.02,0.957317,0.042683
3391,6520,48,-0.01,0.960366,0.039634
3392,6521,28,-0.04,0.842988,0.157012
3393,6522,8,0.1,0.832825,0.167175
3394,6535,38,-0.11,0.604167,0.395833
3395,6536,36,0.06,0.668191,0.331809
3396,6537,0,0,0.960874,0.039126
3397,6538,2,0.07,0.565041,0.434959
3398,6539,1,0.03,0.786077,0.213923
3399,6540,51,-0.05,0.780996,0.219004
3400,6541,78,-0.08,0.581809,0.418191
3401,6542,0,0.06,0.611789,0.388211
3402,6543,18,0.04,0.738821,0.261179
3403,6544,0,-0.03,0.839939,0.160061
3404,6545,48,-0.07,0.718496,0.281504
3405,6546,0,-0.05,0.900407,0.099593
3406,6559,64,0.03,0.835874,0.164126
3407,6560,2,-0.07,0.652947,0.347053
3408,6561,36,-0.03,0.888211,0.111789
3409,6562,47,0.06,0.621443,0.378557
3410,6563,68,-0.05,0.785569,0.214431
3411,6564,51,-0.07,0.662093,0.337907
3412,6565,50,-0.02,0.95935,0.04065
3413,6566,22,0.03,0.785569,0.214431
3414,6567,59,-0.03,0.901931,0.098069
3415,6568,0,-0.03,0.839939,0.160061
3416,6569,10,0.02,0.870427,0.129573
3417,6570,35,0.04,0.884654,0.115346
3418,6583,47,0.07,0.711382,0.288618
3419,6584,9,0.04,0.76626,0.23374
3420,6585,88,-0.07,0.67124,0.32876
3421,6586,39,-0.11,0.432927,0.567073
3422,6587,60,-0.06,0.727642,0.272358
3423,6588,53,0.06,0.602642,0.397358
3424,6589,6,-0.04,0.780996,0.219004
3425,6590,24,0.12,0.264228,0.735772
3426,6591,14,-0.09,0.539126,0.460874
3427,6592,70,-0.04,0.83435,0.16565
3428,6593,17,0.03,0.825203,0.174797
3429,6594,68,-0.05,0.837398,0.162602
3430,6607,55,0,0.965955,0.034045
3431,6608,36,0,0.962398,0.037602
3432,6609,32,-0.05,0.782012,0.217988
3433,6610,90,-0.07,0.655996,0.344004
3434,6611,29,0.02,0.844004,0.155996
3435,6612,77,0.12,0.245935,0.754065
3436,6613,59,-0.07,0.662093,0.337907
3437,6614,68,0,0.959858,0.040142
3438,6615,52,0.03,0.790142,0.209858
3439,6616,0,0.04,0.752541,0.247459
3440,6617,45,0.07,0.642276,0.357724
3441,6618,22,-0.04,0.898374,0.101626
3442,6631,11,-0.07,0.720528,0.279472
3443,6632,50,0.02,0.863821,0.136179
3444,6633,75,-0.12,0.40498,0.59502
3445,6634,83,-0.08,0.60061,0.39939
3446,6635,15,-0.02,0.921748,0.078252
3447,6636,14,-0.02,0.919715,0.080285
3448,6637,87,-0.08,0.582825,0.417175
3449,6638,57,0.01,0.901423,0.098577
3450,6639,46,0.06,0.620935,0.379065
3451,6640,25,-0.01,0.960874,0.039126
3452,6641,66,-0.02,0.906504,0.093496
3453,6642,72,0.03,0.706809,0.293191
3454,6655,34,-0.03,0.884146,0.115854
3455,6656,67,-0.02,0.915142,0.084858
3456,6657,50,0.07,0.586382,0.413618
3457,6658,39,0.07,0.565041,0.434959
3458,6659,73,-0.07,0.669715,0.330285
3459,6660,6,-0.02,0.899898,0.100102
3460,6661,41,-0.11,0.404472,0.595528
3461,6662,61,-0.08,0.610264,0.389736
3462,6663,61,-0.07,0.655488,0.344512
3463,6664,21,-0.05,0.764736,0.235264
3464,6665,0,-0.09,0.58689,0.41311
3465,6666,28,0,0.98374,0.01626
3466,6679,16,-0.07,0.710874,0.289126
3467,6680,68,-0.06,0.721545,0.278455
3468,6681,13,-0.03,0.854167,0.145833
3469,6682,9,0.02,0.847053,0.152947
3470,6683,40,0.08,0.496443,0.503557
3471,6684,82,0.13,0.186484,0.813516
3472,6685,57,-0.01,0.95935,0.04065
3473,6686,14,-0.02,0.901931,0.098069
3474,6687,10,0.08,0.50813,0.49187
3475,6688,49,-0.05,0.762195,0.237805
3476,6689,56,-0.02,0.922256,0.077744
3477,6690,68,-0.02,0.688516,0.311484
3478,6703,40,-0.07,0.708333,0.291667
3479,6704,53,-0.02,0.921748,0.078252
3480,6705,47,-0.05,0.780996,0.219004
3481,6706,76,0,0.960366,0.039634
3482,6707,1,-0.03,0.825203,0.174797
3483,6708,42,-0.05,0.761179,0.238821
3484,6709,41,-0.09,0.523374,0.476626
3485,6710,38,0,0.959858,0.040142
3486,6711,71,0.14,0.169715,0.830285
3487,6712,62,0,0.953252,0.046748
3488,6713,3,0.03,0.83689,0.16311
3489,6714,0,-0.08,0.719512,0.280488
3490,6727,57,0.06,0.713415,0.286585
3491,6728,0,-0.05,0.744411,0.255589
3492,6729,21,-0.08,0.594512,0.405488
3493,6730,89,0.14,0.170224,0.829776
3494,6731,3,-0.02,0.88313,0.11687
3495,6732,85,-0.06,0.701728,0.298272
3496,6733,35,-0.02,0.939533,0.060467
3497,6734,51,0,0.959858,0.040142
3498,6735,2,0.04,0.73374,0.26626
3499,6736,25,-0.1,0.480183,0.519817
3500,6737,18,-0.03,0.86687,0.13313
3501,6738,73,0.03,0.607724,0.392276
3502,6751,86,-0.04,0.776423,0.223577
3503,6752,63,-0.05,0.772866,0.227134
3504,6753,0,0.04,0.741362,0.258638
3505,6754,26,0.12,0.283028,0.716972
3506,6755,41,0.02,0.844004,0.155996
3507,6756,67,-0.03,0.880081,0.119919
3508,6757,0,0.14,0.126524,0.873476
3509,6758,59,-0.01,0.959858,0.040142
3510,6759,47,0.01,0.901423,0.098577
3511,6760,18,0.12,0.320122,0.679878
3512,6761,44,0.08,0.589431,0.410569
3513,6762,8,0.05,0.817073,0.182927
3514,6775,60,-0.02,0.880081,0.119919
3515,6776,21,-0.04,0.811484,0.188516
3516,6777,39,0.02,0.851118,0.148882
3517,6778,35,-0.02,0.922256,0.077744
3518,6779,62,-0.06,0.708841,0.291159
3519,6780,31,-0.06,0.681911,0.318089
3520,6781,0,-0.02,0.880081,0.119919
3521,6782,44,0.02,0.843496,0.156504
3522,6783,27,0,0.959858,0.040142
3523,6784,7,0.05,0.694106,0.305894
3524,6785,24,0.05,0.735772,0.264228
3525,6786,31,-0.04,0.840955,0.159045
3526,6799,75,0,0.896341,0.103659
3527,6800,17,0.01,0.927846,0.072154
3528,6801,50,-0.06,0.702236,0.297764
3529,6802,47,-0.13,0.320122,0.679878
3530,6803,23,-0.01,0.960366,0.039634
3531,6804,40,0.06,0.602642,0.397358
3532,6805,58,-0.05,0.761179,0.238821
3533,6806,4,-0.13,0.245427,0.754573
3534,6807,16,-0.11,0.395833,0.604167
3535,6808,25,0.02,0.854167,0.145833
3536,6809,41,0.09,0.54065,0.45935
3537,6810,74,-0.04,0.539126,0.460874
3538,6823,5,0.03,0.844512,0.155488
3539,6824,38,0,0.980691,0.019309
3540,6825,72,-0.14,0.262703,0.737297
3541,6826,46,0.13,0.226626,0.773374
3542,6827,83,0.14,0.148882,0.851118
3543,6828,69,0.12,0.245935,0.754065
3544,6829,26,-0.06,0.681911,0.318089
3545,6830,41,-0.13,0.302846,0.697154
3546,6831,59,0.01,0.901423,0.098577
3547,6832,7,0.04,0.747459,0.252541
3548,6833,14,0.04,0.784553,0.215447
3549,6847,50,-0.04,0.809451,0.190549
3550,6848,70,0.13,0.305894,0.694106
3551,6849,61,0.14,0.192581,0.807419
3552,6850,85,-0.11,0.413618,0.586382
3553,6851,56,-0.03,0.88313,0.11687
3554,6852,48,-0.05,0.761179,0.238821
3555,6853,82,-0.04,0.820122,0.179878
3556,6854,27,-0.08,0.573679,0.426321
3557,6855,63,-0.02,0.918191,0.081809
3558,6856,58,-0.04,0.815041,0.184959
3559,6857,31,0.05,0.728659,0.271341
3560,6871,32,0.05,0.745427,0.254573
3561,6872,37,0.13,0.305894,0.694106
3562,6873,44,0.08,0.52185,0.47815
3563,6874,60,-0.03,0.88313,0.11687
3564,6875,53,-0.02,0.941057,0.058943
3565,6876,3,0.02,0.840447,0.159553
3566,6877,86,0.14,0.126524,0.873476
3567,6878,57,-0.14,0.244411,0.755589
3568,6879,22,-0.11,0.395833,0.604167
3569,6880,38,0,0.961382,0.038618
3570,6881,45,0.06,0.678354,0.321646
3571,6895,13,0.08,0.603659,0.396341
3572,6896,7,-0.08,0.60061,0.39939
3573,6897,62,-0.05,0.756606,0.243394
3574,6898,12,0.12,0.283028,0.716972
3575,6899,61,-0.06,0.708841,0.291159
3576,6900,34,0,0.95935,0.04065
3577,6901,90,0.14,0.126524,0.873476
3578,6902,8,-0.13,0.264736,0.735264
3579,6903,67,-0.05,0.750508,0.249492
3580,6904,68,-0.03,0.849085,0.150915
3581,6905,41,0.08,0.577744,0.422256
3582,6919,66,0.08,0.60061,0.39939
3583,6920,67,-0.1,0.510163,0.489837
3584,6921,49,0.03,0.79624,0.20376
3585,6922,70,-0.04,0.808943,0.191057
3586,6923,75,-0.02,0.921748,0.078252
3587,6924,53,-0.05,0.761179,0.238821
3588,6925,79,-0.02,0.919715,0.080285
3589,6926,48,-0.06,0.689024,0.310976
3590,6927,50,0.08,0.50813,0.49187
3591,6928,40,-0.09,0.539634,0.460366
3592,6929,38,-0.02,0.908537,0.091463
3593,6943,29,0.07,0.650915,0.349085
3594,6944,48,0,0.980691,0.019309
3595,6945,3,-0.11,0.393801,0.606199
3596,6946,12,-0.02,0.903963,0.096037
3597,6947,9,-0.05,0.728659,0.271341
3598,6948,58,-0.07,0.642276,0.357724
3599,6949,11,0.13,0.185976,0.814024
3600,6950,46,0.01,0.901423,0.098577
3601,6951,19,-0.12,0.339431,0.660569
3602,6952,13,0.03,0.815041,0.184959
3603,6953,55,0.02,0.865854,0.134146
3604,6967,52,0.02,0.855691,0.144309
3605,6968,22,-0.02,0.911585,0.088415
3606,6969,43,0.13,0.247459,0.752541
3607,6970,23,0.03,0.79065,0.20935
3608,6971,44,0.01,0.897866,0.102134
3609,6972,79,0.01,0.89939,0.10061
3610,6973,10,0.03,0.780488,0.219512
3611,6974,68,0.07,0.553862,0.446138
3612,6975,0,0.14,0.169715,0.830285
3613,6976,46,-0.11,0.428354,0.571646
3614,6977,19,0.06,0.678354,0.321646
3615,6991,60,-0.02,0.86687,0.13313
3616,6992,68,-0.05,0.746443,0.253557
3617,6993,40,-0.01,0.960366,0.039634
3618,6994,44,-0.14,0.245427,0.754573
3619,6995,6,-0.08,0.52439,0.47561
3620,6996,1,-0.01,0.939533,0.060467
3621,6997,39,-0.01,0.95935,0.04065
3622,6998,82,-0.14,0.225102,0.774898
3623,6999,0,0.14,0.170224,0.829776
3624,7000,5,-0.1,0.467988,0.532012
3625,7001,2,-0.02,0.89685,0.10315
3626,7015,30,0.02,0.882622,0.117378
3627,7016,1,-0.03,0.838415,0.161585
3628,7017,8,-0.12,0.358232,0.641768
3629,7018,11,0.01,0.902439,0.097561
3630,7019,26,0.02,0.841463,0.158537
3631,7020,70,0.1,0.364329,0.635671
3632,7021,9,-0.09,0.48374,0.51626
3633,7022,32,0.01,0.901423,0.098577
3634,7023,11,-0.12,0.32063,0.67937
3635,7024,77,-0.06,0.681911,0.318089
3636,7025,6,0.06,0.669715,0.330285
3637,7039,10,-0.06,0.705285,0.294715
3638,7040,60,0.13,0.286585,0.713415
3639,7041,28,0.14,0.210874,0.789126
3640,7042,46,0.14,0.14939,0.85061
3641,7043,46,0.1,0.365854,0.634146
3642,7044,43,0.1,0.364329,0.635671
3643,7045,50,0.02,0.839939,0.160061
3644,7046,41,-0.12,0.341972,0.658028
3645,7047,84,-0.13,0.281504,0.718496
3646,7048,0,-0.05,0.724085,0.275915
3647,7049,41,0.06,0.669715,0.330285
3648,7063,44,-0.09,0.556911,0.443089
3649,7064,33,-0.03,0.855691,0.144309
3650,7065,33,-0.13,0.321138,0.678862
3651,7066,36,-0.08,0.572663,0.427337
3652,7067,52,-0.12,0.324695,0.675305
3653,7068,62,-0.05,0.741362,0.258638
3654,7069,75,0.02,0.839939,0.160061
3655,7070,27,0.01,0.901423,0.098577
3656,7071,57,-0.09,0.507622,0.492378
3657,7072,53,0.01,0.918699,0.081301
3658,7073,81,0.01,0.823171,0.176829
3659,7087,50,-0.04,0.77998,0.22002
3660,7088,63,-0.12,0.373476,0.626524
3661,7089,51,-0.01,0.979167,0.020833
3662,7090,60,0.11,0.323171,0.676829
3663,7091,43,0.13,0.1875,0.8125
3664,7092,45,-0.07,0.622459,0.377541
3665,7093,54,0.01,0.89939,0.10061
3666,7094,25,-0.01,0.959858,0.040142
3667,7095,45,0.03,0.79065,0.20935
3668,7096,63,-0.01,0.950711,0.049289
3669,7097,56,-0.06,0.681402,0.318598
3670,7111,76,-0.05,0.673272,0.326728
3671,7112,8,-0.05,0.749492,0.250508
3672,7113,60,-0.1,0.484756,0.515244
3673,7114,71,-0.1,0.455285,0.544715
3674,7115,45,-0.07,0.621951,0.378049
3675,7116,57,0.12,0.245427,0.754573
3676,7117,66,-0.02,0.919715,0.080285
3677,7118,2,0.12,0.264228,0.735772
3678,7119,42,-0.02,0.922764,0.077236
3679,7120,33,0.11,0.376016,0.623984
3680,7121,12,-0.07,0.635163,0.364837
3681,7135,78,-0.08,0.559451,0.440549
3682,7136,1,-0.06,0.678354,0.321646
3683,7137,26,0,0.980183,0.019817
3684,7138,77,-0.02,0.892785,0.107215
3685,7139,50,0.14,0.128049,0.871951
3686,7140,43,-0.09,0.503557,0.496443
3687,7141,88,0.01,0.89939,0.10061
3688,7142,50,-0.14,0.204776,0.795224
3689,7143,49,0.02,0.865854,0.134146
3690,7144,88,-0.09,0.502541,0.497459
3691,7145,62,-0.04,0.773882,0.226118
3692,7159,28,-0.04,0.796748,0.203252
3693,7160,17,-0.04,0.802846,0.197154
3694,7161,60,-0.12,0.356707,0.643293
3695,7162,1,0.14,0.168699,0.831301
3696,7163,50,0.07,0.544207,0.455793
3697,7164,48,0.14,0.105691,0.894309
3698,7165,49,0.14,0.126524,0.873476
3699,7166,28,0.14,0.127541,0.872459
3700,7167,11,-0.11,0.39685,0.60315
3701,7168,77,-0.06,0.681402,0.318598
3702,7169,33,0.07,0.617886,0.382114
3703,7183,40,-0.04,0.792175,0.207825
3704,7184,55,-0.11,0.427337,0.572663
3705,7185,71,-0.01,0.963415,0.036585
3706,7186,29,0.11,0.34248,0.65752
3707,7187,23,-0.01,0.960366,0.039634
3708,7188,9,-0.09,0.45122,0.54878
3709,7189,6,-0.12,0.285569,0.714431
3710,7190,85,0.04,0.714431,0.285569
3711,7191,14,0.04,0.753049,0.246951
3712,7192,48,-0.01,0.955793,0.044207
3713,7193,41,-0.01,0.940549,0.059451
3714,7207,18,-0.02,0.916159,0.083841
3715,7208,24,0.05,0.713415,0.286585
3716,7209,6,0.09,0.472053,0.527947
3717,7210,18,-0.13,0.285061,0.714939
3718,7211,0,0.1,0.365854,0.634146
3719,7212,86,0.11,0.288618,0.711382
3720,7213,59,0.14,0.126524,0.873476
3721,7214,17,-0.03,0.860772,0.139228
3722,7215,50,-0.06,0.688008,0.311992
3723,7216,83,-0.03,0.82063,0.17937
3724,7217,54,-0.05,0.713415,0.286585
3725,7231,79,-0.08,0.57063,0.42937
3726,7232,55,0.13,0.286585,0.713415
3727,7233,44,0.04,0.752541,0.247459
3728,7234,43,0.13,0.227134,0.772866
3729,7235,19,0.11,0.306402,0.693598
3730,7236,2,-0.14,0.146341,0.853659
3731,7237,7,-0.01,0.939533,0.060467
3732,7238,42,0.11,0.305894,0.694106
3733,7239,46,0.04,0.746443,0.253557
3734,7240,49,0.07,0.595528,0.404472
3735,7241,0,-0.04,0.785061,0.214939
3736,7255,6,0.07,0.636179,0.363821
3737,7256,46,-0.11,0.427846,0.572154
3738,7257,42,-0.12,0.358232,0.641768
3739,7258,64,-0.02,0.894817,0.105183
3740,7259,82,-0.09,0.483232,0.516768
3741,7260,42,0.09,0.410569,0.589431
3742,7261,6,0.1,0.384146,0.615854
3743,7262,1,0.02,0.860772,0.139228
3744,7263,23,0.04,0.747967,0.252033
3745,7264,50,-0.07,0.631098,0.368902
3746,7265,28,-0.04,0.784553,0.215447
3747,7279,32,-0.03,0.857215,0.142785
3748,7280,41,-0.01,0.960874,0.039126
3749,7281,40,0,0.980183,0.019817
3750,7282,44,0.04,0.748476,0.251524
3751,7283,12,-0.01,0.960366,0.039634
3752,7284,17,0.12,0.227642,0.772358
3753,7285,4,0.12,0.265244,0.734756
3754,7286,34,0.14,0.147358,0.852642
3755,7287,67,-0.1,0.455285,0.544715
3756,7288,53,0.04,0.760163,0.239837
3757,7289,64,-0.04,0.746443,0.253557
3758,7303,38,0.1,0.480691,0.519309
3759,7304,23,0.03,0.816057,0.183943
3760,7305,27,0.05,0.697663,0.302337
3761,7306,0,-0.07,0.594004,0.405996
3762,7307,13,-0.01,0.960366,0.039634
3763,7308,65,0.01,0.892276,0.107724
3764,7309,54,0.08,0.483232,0.516768
3765,7310,29,0.1,0.385163,0.614837
3766,7311,4,-0.09,0.496951,0.503049
3767,7312,56,0.05,0.705285,0.294715
3768,7313,43,-0.05,0.722561,0.277439
3769,7327,32,-0.07,0.652947,0.347053
3770,7328,90,-0.09,0.482215,0.517785
3771,7329,0,0.03,0.810467,0.189533
3772,7330,44,0.03,0.806402,0.193598
3773,7331,63,0.1,0.365854,0.634146
3774,7332,28,0.01,0.898374,0.101626
3775,7333,73,0.03,0.780488,0.219512
3776,7334,90,0.01,0.909553,0.090447
3777,7335,33,0.11,0.34248,0.65752
3778,7336,54,0.02,0.854675,0.145325
3779,7337,24,0.06,0.661077,0.338923
3780,7351,79,0.02,0.59502,0.40498
3781,7352,46,-0.02,0.895833,0.104167
3782,7353,59,0.02,0.860772,0.139228
3783,7354,90,-0.05,0.727642,0.272358
3784,7355,28,0.14,0.147866,0.852134
3785,7356,78,-0.05,0.706301,0.293699
3786,7357,72,-0.03,0.828252,0.171748
3787,7358,80,-0.12,0.323679,0.676321
3788,7359,12,-0.09,0.496951,0.503049
3789,7360,34,0.04,0.754573,0.245427
3790,7361,7,0.07,0.607724,0.392276
3791,7375,65,-0.01,0.760671,0.239329
3792,7376,61,0.02,0.853659,0.146341
3793,7377,62,0.04,0.751016,0.248984
3794,7378,71,-0.14,0.225102,0.774898
3795,7379,65,-0.03,0.838923,0.161077
3796,7380,0,-0.05,0.715447,0.284553
3797,7381,24,0.11,0.308943,0.691057
3798,7382,56,0.14,0.147358,0.852642
3799,7383,76,-0.11,0.379573,0.620427
3800,7384,48,0.04,0.75,0.25
3801,7385,69,-0.01,0.787093,0.212907
3802,7399,46,-0.03,0.831301,0.168699
3803,7400,42,-0.07,0.631606,0.368394
3804,7401,54,0.11,0.359248,0.640752
3805,7402,21,0.13,0.227134,0.772866
3806,7403,46,0.02,0.86128,0.13872
3807,7404,57,-0.01,0.95376,0.04624
3808,7405,28,0,0.979675,0.020325
3809,7406,16,0.05,0.682419,0.317581
3810,7407,16,0.03,0.805894,0.194106
3811,7408,64,0.04,0.744919,0.255081
3812,7409,24,0.04,0.767785,0.232215
3813,7423,85,-0.04,0.495427,0.504573
3814,7424,76,0.09,0.484248,0.515752
3815,7425,20,-0.06,0.67937,0.32063
3816,7426,11,0,0.980183,0.019817
3817,7427,44,0.14,0.147866,0.852134
3818,7428,75,-0.14,0.165142,0.834858
3819,7429,85,0.04,0.729675,0.270325
3820,7430,16,-0.11,0.365346,0.634654
3821,7431,22,-0.05,0.728659,0.271341
3822,7432,51,-0.01,0.946646,0.053354
3823,7433,82,-0.01,0.569106,0.430894
3824,7447,35,0.04,0.790142,0.209858
3825,7448,41,0.04,0.759654,0.240346
3826,7449,61,0.04,0.751016,0.248984
3827,7450,0,0.1,0.400915,0.599085
3828,7451,11,0.12,0.266768,0.733232
3829,7452,88,-0.07,0.59248,0.40752
3830,7453,34,0.13,0.186992,0.813008
3831,7454,17,-0.01,0.959858,0.040142
3832,7455,44,0.14,0.168699,0.831301
3833,7456,64,0.02,0.851626,0.148374
