,Hoy,SD_Angle,SD_Position,vis,Shaded_Ratio,Unshaded_Ratio
2727,5118,35,0.08,0.47826087,0.0147,0.9853
2728,5119,70,-0.07,0.47826087,0.0183,0.9817
2729,5120,28,-0.08,0.52173913,0.7632,0.2368
2730,5121,49,0.02,0.13043478,0.81,0.19
2731,5122,0,0.1,0.60869565,0.3913,0.6087
2732,5123,22,0.03,0.13043478,0.7668,0.2332
2733,5124,58,0,0.26086957,0.94,0.06
2734,5125,7,-0.06,0.39130435,0.6616,0.3384
2735,5126,63,-0.08,0.52173913,0.6458,0.3542
2736,5127,8,-0.12,0.7826087,0.3704,0.6296
2737,5128,84,-0.05,0.34782609,0.8699,0.1301
2738,5129,18,-0.02,0.13043478,0.0173,0.9827
2739,5130,56,-0.03,0.2173913,0.0102,0.9898
2740,5131,30,-0.06,0.39130435,0.0137,0.9863
2741,5142,9,-0.1,0.65217391,0.0168,0.9832
2742,5143,40,-0.05,0.34782609,0.0188,0.9812
2743,5144,49,-0.06,0.39130435,0.7652,0.2348
2744,5145,46,-0.05,0.34782609,0.8633,0.1367
2745,5146,0,-0.08,0.52173913,0.5752,0.4248
2746,5147,10,-0.06,0.39130435,0.6702,0.3298
2747,5148,20,-0.07,0.43478261,0.623,0.377
2748,5149,34,0.05,0.26086957,0.6413,0.3587
2749,5150,29,0.04,0.2173913,0.7073,0.2927
2750,5151,44,0.1,0.60869565,0.3867,0.6133
2751,5152,51,-0.06,0.39130435,0.842,0.158
2752,5153,19,-0.06,0.39130435,0.0107,0.9893
2753,5154,77,0.02,0.47826087,0.0188,0.9812
2754,5155,51,-0.04,0.26086957,0.0178,0.9822
2755,5166,21,0.09,0.56521739,0.0127,0.9873
2756,5167,45,-0.05,0.34782609,0.0178,0.9822
2757,5168,9,0.07,0.39130435,0.7658,0.2342
2758,5169,20,-0.02,0.13043478,0.9238,0.0762
2759,5170,70,-0.04,0.34782609,0.8958,0.1042
2760,5171,22,-0.06,0.39130435,0.7088,0.2912
2761,5172,1,-0.09,0.56521739,0.4644,0.5356
2762,5173,48,-0.07,0.47826087,0.6616,0.3384
2763,5174,31,-0.05,0.34782609,0.784,0.216
2764,5175,4,0.02,0.08695652,0.8313,0.1687
2765,5176,33,0.06,0.34782609,0.6423,0.3577
2766,5177,43,0,0.17391304,0.0056,0.9944
2767,5178,22,-0.03,0.17391304,0.0112,0.9888
2768,5179,25,-0.06,0.39130435,0.0163,0.9837
2769,5190,54,-0.03,0.2173913,0.0091,0.9909
2770,5191,48,0.03,0.17391304,0.0178,0.9822
2771,5192,57,0.02,0.2173913,0.7673,0.2327
2772,5193,41,-0.03,0.2173913,0.9223,0.0777
2773,5194,12,0.04,0.2173913,0.7205,0.2795
2774,5195,79,0.04,0.47826087,0.7088,0.2912
2775,5196,49,0.01,0.13043478,0.8806,0.1194
2776,5197,40,0.11,0.69565217,0.2846,0.7154
2777,5198,45,0.01,0.08695652,0.8811,0.1189
2778,5199,8,-0.13,0.82608696,0.3359,0.6641
2779,5200,66,0.04,0.30434783,0.7236,0.2764
2780,5201,78,-0.05,0.34782609,0.0015,0.9985
2781,5202,52,0.1,0.65217391,0.0132,0.9868
2782,5203,45,0.03,0.17391304,0.0163,0.9837
2783,5214,35,-0.03,0.2173913,0.0091,0.9909
2784,5215,51,0.07,0.39130435,0.0224,0.9776
2785,5216,41,0.05,0.26086957,0.7683,0.2317
2786,5217,73,-0.05,0.34782609,0.8603,0.1397
2787,5218,54,-0.07,0.47826087,0.7165,0.2835
2788,5219,49,0.01,0.13043478,0.8826,0.1174
2789,5220,29,-0.04,0.26086957,0.8211,0.1789
2790,5221,21,0.06,0.34782609,0.5818,0.4182
2791,5222,34,-0.02,0.13043478,0.939,0.061
2792,5223,17,-0.05,0.30434783,0.7805,0.2195
2793,5224,15,0.02,0.08695652,0.812,0.188
2794,5225,39,-0.05,0.34782609,0.0188,0.9812
2795,5226,85,-0.05,0.34782609,0,1
2796,5227,79,-0.03,0.39130435,0.0056,0.9944
2797,5238,38,-0.08,0.52173913,0.0147,0.9853
2798,5239,2,-0.09,0.56521739,0.0137,0.9863
2799,5240,45,-0.09,0.56521739,0.8125,0.1875
2800,5241,56,0.13,0.86956522,0.2871,0.7129
2801,5242,55,0.13,0.86956522,0.2266,0.7734
2802,5243,58,-0.04,0.26086957,0.8608,0.1392
2803,5244,46,-0.07,0.47826087,0.6626,0.3374
2804,5245,21,0.1,0.60869565,0.344,0.656
2805,5246,21,0.12,0.73913043,0.2439,0.7561
2806,5247,47,0.02,0.13043478,0.8298,0.1702
2807,5248,0,0.05,0.26086957,0.6799,0.3201
2808,5249,47,-0.05,0.34782609,0.0117,0.9883
2809,5250,33,-0.04,0.26086957,0.0152,0.9848
2810,5251,47,-0.06,0.39130435,0.0051,0.9949
2811,5262,52,0,0.2173913,0.0071,0.9929
2812,5263,52,0.04,0.30434783,0.0183,0.9817
2813,5264,6,-0.11,0.69565217,0.7957,0.2043
2814,5265,42,0.03,0.13043478,0.7749,0.2251
2815,5266,39,0.11,0.69565217,0.3369,0.6631
2816,5267,24,-0.08,0.52173913,0.5737,0.4263
2817,5268,34,-0.05,0.34782609,0.7617,0.2383
2818,5269,56,-0.06,0.39130435,0.721,0.279
2819,5270,48,-0.07,0.47826087,0.6677,0.3323
2820,5271,48,-0.05,0.34782609,0.8252,0.1748
2821,5272,4,-0.11,0.69565217,0.5081,0.4919
2822,5273,42,0.02,0.13043478,0.7983,0.2017
2823,5274,68,0.08,0.56521739,0.0071,0.9929
2824,5275,41,0.04,0.2173913,0.0168,0.9832
2825,5286,67,0.02,0.30434783,0.0122,0.9878
2826,5287,68,-0.05,0.34782609,0.0046,0.9954
2827,5288,20,-0.09,0.56521739,0.8125,0.1875
2828,5289,9,0.03,0.13043478,0.7749,0.2251
2829,5290,54,0.01,0.17391304,0.8857,0.1143
2830,5291,14,0.08,0.47826087,0.4771,0.5229
2831,5292,31,0.01,0.04347826,0.8806,0.1194
2832,5293,51,0.08,0.47826087,0.4629,0.5371
2833,5294,16,-0.09,0.56521739,0.5147,0.4853
2834,5295,40,-0.08,0.52173913,0.6448,0.3552
2835,5296,63,-0.08,0.52173913,0.7327,0.2673
2836,5297,31,-0.08,0.52173913,0.8008,0.1992
2837,5298,38,0.05,0.26086957,0.0102,0.9898
2838,5299,51,0.05,0.26086957,0.0051,0.9949
2839,5310,35,0.04,0.2173913,0.0132,0.9868
2840,5311,8,-0.03,0.17391304,0.0152,0.9848
2841,5312,46,-0.02,0.17391304,0.8435,0.1565
2842,5313,61,-0.01,0.2173913,0.9238,0.0762
2843,5314,74,0.13,0.86956522,0.2271,0.7729
2844,5315,2,-0.12,0.7826087,0.3034,0.6966
2845,5316,5,0.02,0.08695652,0.841,0.159
2846,5317,46,-0.05,0.34782609,0.7805,0.2195
2847,5318,14,0.08,0.47826087,0.4756,0.5244
2848,5319,76,0.12,0.7826087,0.281,0.719
2849,5320,29,0.02,0.08695652,0.8267,0.1733
2850,5321,0,0.07,0.39130435,0.8023,0.1977
2851,5322,77,0,0.43478261,0.0173,0.9827
2852,5323,1,-0.05,0.30434783,0.0071,0.9929
2853,5334,20,-0.01,0.08695652,0.0173,0.9827
2854,5335,57,0.04,0.30434783,0.0036,0.9964
2855,5336,9,0.03,0.13043478,0.782,0.218
2856,5337,59,-0.08,0.52173913,0.7017,0.2983
2857,5338,45,-0.02,0.17391304,0.94,0.06
2858,5339,48,-0.05,0.34782609,0.7846,0.2154
2859,5340,9,0.12,0.73913043,0.2464,0.7536
2860,5341,7,0.09,0.52173913,0.4233,0.5767
2861,5342,36,0.06,0.34782609,0.5915,0.4085
2862,5343,67,-0.03,0.26086957,0.9329,0.0671
2863,5344,11,0.04,0.2173913,0.7358,0.2642
2864,5345,37,0,0.13043478,0.8044,0.1956
2865,5346,37,0.09,0.56521739,0.0091,0.9909
2866,5347,59,-0.01,0.17391304,0.0122,0.9878
2867,5358,13,0.07,0.39130435,0.0147,0.9853
2868,5359,55,0.06,0.39130435,0.0132,0.9868
2869,5360,38,-0.03,0.2173913,0.8679,0.1321
2870,5361,70,-0.03,0.30434783,0.9187,0.0813
2871,5362,34,-0.03,0.2173913,0.9035,0.0965
2872,5363,20,-0.08,0.52173913,0.5737,0.4263
2873,5364,47,-0.01,0.13043478,0.94,0.06
2874,5365,35,-0.08,0.52173913,0.6026,0.3974
2875,5366,22,-0.09,0.56521739,0.5147,0.4853
2876,5367,66,-0.02,0.26086957,0.9385,0.0615
2877,5368,45,0.05,0.26086957,0.69,0.31
2878,5369,23,-0.08,0.52173913,0.8064,0.1936
2879,5370,67,0.07,0.47826087,0.0152,0.9848
2880,5371,45,0,0.17391304,0.0015,0.9985
2881,5382,16,0.09,0.56521739,0.0127,0.9873
2882,5383,30,0.06,0.34782609,0.0178,0.9822
2883,5384,90,-0.04,0.52173913,0.8674,0.1326
2884,5385,14,0.04,0.2173913,0.7383,0.2617
2885,5386,14,0.03,0.13043478,0.7759,0.2241
2886,5387,49,-0.05,0.34782609,0.7846,0.2154
2887,5388,28,0.04,0.2173913,0.7221,0.2779
2888,5389,47,0.01,0.08695652,0.8989,0.1011
2889,5390,3,0.07,0.39130435,0.5534,0.4466
2890,5391,78,-0.06,0.47826087,0.7515,0.2485
2891,5392,44,-0.01,0.13043478,0.9233,0.0767
2892,5393,55,-0.05,0.34782609,0.8079,0.1921
2893,5394,60,0.03,0.26086957,0.0158,0.9842
2894,5395,59,-0.07,0.47826087,0.0142,0.9858
2895,5406,90,-0.02,0.56521739,0.0086,0.9914
2896,5407,70,0.04,0.30434783,0.0112,0.9888
2897,5408,7,0.03,0.13043478,0.7917,0.2083
2898,5409,30,-0.01,0.08695652,0.9421,0.0579
2899,5410,20,-0.04,0.26086957,0.813,0.187
2900,5411,17,0.05,0.26086957,0.6702,0.3298
2901,5412,73,-0.05,0.34782609,0.7617,0.2383
2902,5413,50,-0.04,0.26086957,0.8404,0.1596
2903,5414,13,-0.1,0.65217391,0.4578,0.5422
2904,5415,63,-0.07,0.47826087,0.6977,0.3023
2905,5416,37,-0.02,0.13043478,0.9233,0.0767
2906,5417,15,0.06,0.34782609,0.81,0.19
2907,5418,23,0.03,0.13043478,0.0015,0.9985
2908,5419,44,0,0.17391304,0.0107,0.9893
2909,5430,52,0.05,0.30434783,0.0081,0.9919
2910,5431,0,-0.04,0.26086957,0.0183,0.9817
2911,5432,52,-0.09,0.60869565,0.7739,0.2261
2912,5433,62,0.03,0.26086957,0.7891,0.2109
2913,5434,13,-0.04,0.26086957,0.7947,0.2053
2914,5435,47,0.04,0.2173913,0.7282,0.2719
2915,5436,49,-0.05,0.34782609,0.7815,0.2185
2916,5437,54,-0.02,0.17391304,0.9594,0.0407
2917,5438,37,0.12,0.73913043,0.2444,0.7556
2918,5439,44,-0.04,0.26086957,0.8465,0.1535
2919,5440,21,0.03,0.13043478,0.7785,0.2215
2920,5441,45,0.05,0.26086957,0.812,0.188
2921,5442,0,0.03,0.13043478,0.0122,0.9878
2922,5443,14,0.07,0.39130435,0.0188,0.9812
2923,5454,58,0.08,0.52173913,0.0137,0.9863
2924,5455,4,0.02,0.08695652,0.0152,0.9848
2925,5456,47,0.04,0.2173913,0.7673,0.2327
2926,5457,44,0.05,0.26086957,0.6885,0.3115
2927,5458,2,0.12,0.73913043,0.282,0.718
2928,5459,4,0.03,0.13043478,0.7861,0.2139
2929,5460,0,0.14,0.86956522,0.1275,0.8725
2930,5461,51,0.08,0.47826087,0.4827,0.5173
2931,5462,20,0.01,0,0.9009,0.0991
2932,5463,46,-0.04,0.26086957,0.8465,0.1535
2933,5464,34,-0.07,0.43478261,0.7317,0.2683
2934,5465,0,0.02,0.08695652,0.814,0.186
2935,5466,55,-0.06,0.39130435,0.0127,0.9873
2936,5467,20,0.06,0.34782609,0.0173,0.9827
2937,5478,57,0,0.26086957,0.0178,0.9822
2938,5479,29,-0.04,0.26086957,0.0163,0.9837
2939,5480,66,-0.05,0.34782609,0.8755,0.1245
2940,5481,42,0.02,0.13043478,0.8394,0.1606
2941,5482,43,0.14,0.86956522,0.1723,0.8277
2942,5483,4,0.09,0.52173913,0.4385,0.5615
2943,5484,70,0.08,0.56521739,0.4842,0.5158
2944,5485,75,0.13,0.86956522,0.1855,0.8145
2945,5486,10,-0.03,0.17391304,0.8633,0.1367
2946,5487,11,0.03,0.13043478,0.7754,0.2246
2947,5488,40,-0.01,0.08695652,0.9238,0.0762
2948,5489,27,-0.06,0.39130435,0.8303,0.1697
2949,5490,68,-0.04,0.34782609,0.0051,0.9949
2950,5491,88,0.01,0.52173913,0.0183,0.9817
2951,5502,39,-0.07,0.47826087,0.0117,0.9883
2952,5503,12,-0.09,0.56521739,0.002,0.998
2953,5504,27,-0.09,0.56521739,0.7332,0.2668
2954,5505,88,-0.08,0.56521739,0.6799,0.3201
2955,5506,24,-0.06,0.39130435,0.7033,0.2967
2956,5507,37,0.14,0.86956522,0.1489,0.8511
2957,5508,74,0.13,0.86956522,0.187,0.813
2958,5509,74,0.04,0.34782609,0.7205,0.2795
2959,5510,21,0.07,0.39130435,0.5539,0.4461
2960,5511,64,-0.03,0.26086957,0.9004,0.0996
2961,5512,39,0.04,0.2173913,0.7271,0.2729
2962,5513,71,-0.01,0.26086957,0.8374,0.1626
2963,5514,18,-0.02,0.13043478,0.0178,0.9822
2964,5515,18,-0.07,0.43478261,0.0147,0.9853
2965,5526,66,0.03,0.30434783,0.0071,0.9929
2966,5527,67,-0.07,0.47826087,0.0173,0.9827
2967,5528,45,0.05,0.26086957,0.7337,0.2663
2968,5529,3,-0.1,0.65217391,0.5061,0.4939
2969,5530,0,0.03,0.13043478,0.7942,0.2058
2970,5531,56,0.1,0.65217391,0.3806,0.6194
2971,5532,61,0.08,0.52173913,0.4842,0.5158
2972,5533,19,0.03,0.13043478,0.78,0.22
2973,5534,39,0.11,0.69565217,0.3222,0.6778
2974,5535,60,-0.05,0.34782609,0.7907,0.2094
2975,5536,90,-0.05,0.43478261,0.8252,0.1748
2976,5537,8,-0.04,0.26086957,0.8532,0.1469
2977,5538,90,-0.05,0.43478261,0.0112,0.9888
2978,5539,47,-0.05,0.34782609,0.0015,0.9985
2979,5550,33,0.05,0.26086957,0.0188,0.9812
2980,5551,7,-0.03,0.17391304,0.0132,0.9868
2981,5552,13,0.02,0.08695652,0.8338,0.1662
2982,5553,37,0.03,0.13043478,0.7856,0.2144
2983,5554,51,-0.03,0.2173913,0.8816,0.1184
2984,5555,36,-0.05,0.34782609,0.7673,0.2327
2985,5556,25,0.02,0.08695652,0.841,0.159
2986,5557,64,0.1,0.65217391,0.3638,0.6362
2987,5558,55,0.13,0.86956522,0.2063,0.7937
2988,5559,30,-0.09,0.56521739,0.5559,0.4441
2989,5560,65,-0.03,0.26086957,0.9319,0.0681
2990,5561,67,-0.02,0.26086957,0.8547,0.1453
2991,5562,24,0.08,0.47826087,0.0163,0.9837
2992,5563,90,-0.03,0.60869565,0.0168,0.9832
2993,5574,62,-0.01,0.26086957,0.0041,0.9959
2994,5575,23,-0.01,0.08695652,0.0005,0.9995
2995,5576,60,0.05,0.47826087,0.7236,0.2764
2996,5577,32,0.02,0.08695652,0.8374,0.1626
2997,5578,34,-0.05,0.34782609,0.7891,0.2109
2998,5579,26,-0.05,0.30434783,0.7673,0.2327
2999,5580,35,0.06,0.34782609,0.6032,0.3969
3000,5581,26,0.12,0.73913043,0.2449,0.7551
3001,5582,9,0.11,0.69565217,0.3222,0.6778
3002,5583,54,-0.08,0.52173913,0.626,0.374
3003,5584,67,-0.05,0.34782609,0.8344,0.1657
3004,5585,73,0.06,0.52173913,0.8028,0.1972
3005,5586,35,-0.03,0.2173913,0.0071,0.9929
3006,5587,46,-0.04,0.26086957,0.0173,0.9827
3007,5598,10,0.05,0.26086957,0.0158,0.9842
3008,5599,30,-0.08,0.52173913,0.0147,0.9853
3009,5600,25,-0.03,0.2173913,0.9253,0.0747
3010,5601,11,-0.1,0.65217391,0.4929,0.5071
3011,5602,0,0.1,0.60869565,0.3958,0.6042
3012,5603,35,0.13,0.82608696,0.2068,0.7932
3013,5604,47,0.12,0.73913043,0.2464,0.7536
3014,5605,46,0.1,0.60869565,0.3638,0.6362
3015,5606,51,-0.03,0.2173913,0.9009,0.0991
3016,5607,69,-0.05,0.34782609,0.7901,0.2099
3017,5608,26,0.03,0.13043478,0.7927,0.2073
3018,5609,83,0.03,0.52173913,0.8211,0.1789
3019,5610,0,-0.03,0.17391304,0.0168,0.9832
3020,5611,0,0.04,0.2173913,0.0107,0.9893
3021,5622,5,-0.05,0.30434783,0.0127,0.9873
3022,5623,2,-0.07,0.43478261,0.0081,0.9919
3023,5624,33,0.03,0.13043478,0.8064,0.1936
3024,5625,18,0.02,0.08695652,0.8379,0.1621
3025,5626,47,0,0.17391304,0.9604,0.0396
3026,5627,15,-0.05,0.30434783,0.748,0.252
3027,5628,0,0.13,0.82608696,0.187,0.813
3028,5629,41,0.12,0.73913043,0.2449,0.7551
3029,5630,33,0.01,0.04347826,0.9014,0.0986
3030,5631,35,0.03,0.13043478,0.7937,0.2063
3031,5632,30,-0.1,0.65217391,0.5661,0.4339
3032,5633,65,-0.05,0.34782609,0.8643,0.1357
3033,5634,58,-0.05,0.34782609,0.0158,0.9842
3034,5646,31,-0.02,0.13043478,0,1
3035,5647,53,-0.06,0.39130435,0.0127,0.9873
3036,5648,60,-0.05,0.34782609,0.8648,0.1352
3037,5649,38,0.1,0.60869565,0.4233,0.5767
3038,5650,80,-0.04,0.34782609,0.8435,0.1565
3039,5651,13,-0.07,0.43478261,0.6128,0.3872
3040,5652,30,0.01,0.04347826,0.9004,0.0996
3041,5653,61,0.14,0.91304348,0.1265,0.8735
3042,5654,6,0.14,0.86956522,0.1484,0.8516
3043,5655,83,-0.05,0.34782609,0.7729,0.2271
3044,5656,62,-0.06,0.39130435,0.7652,0.2348
3045,5657,60,-0.04,0.30434783,0.8841,0.1159
3046,5658,56,0,0.2173913,0.0122,0.9878
3047,5670,48,0.03,0.17391304,0.0168,0.9832
3048,5671,56,0.03,0.26086957,0.0066,0.9934
3049,5672,35,-0.11,0.69565217,0.6057,0.3943
3050,5673,47,0.14,0.86956522,0.216,0.784
3051,5674,73,0.13,0.86956522,0.2266,0.7734
3052,5675,7,0.03,0.13043478,0.7861,0.2139
3053,5676,10,-0.06,0.39130435,0.6626,0.3374
3054,5677,22,-0.06,0.39130435,0.6819,0.3181
3055,5678,56,-0.06,0.39130435,0.7266,0.2734
3056,5679,11,0.13,0.82608696,0.2449,0.7551
3057,5680,65,0.02,0.30434783,0.8399,0.1601
3058,5681,64,-0.04,0.34782609,0.8928,0.1072
3059,5682,42,-0.04,0.26086957,0.0158,0.9842
3060,5694,52,0.07,0.43478261,0.0163,0.9837
3061,5695,28,-0.05,0.30434783,0.0188,0.9812
3062,5696,17,0.08,0.47826087,0.5945,0.4055
3063,5697,13,-0.03,0.17391304,0.8745,0.1255
3064,5698,43,-0.07,0.47826087,0.658,0.342
3065,5699,65,-0.07,0.47826087,0.6509,0.3491
3066,5700,47,-0.02,0.17391304,0.94,0.06
3067,5701,65,-0.03,0.26086957,0.8801,0.1199
3068,5702,51,0.11,0.69565217,0.3222,0.6778
3069,5703,45,-0.03,0.2173913,0.8999,0.1001
3070,5704,60,0.03,0.26086957,0.7896,0.2104
3071,5705,41,-0.04,0.26086957,0.8948,0.1052
3072,5706,21,-0.06,0.39130435,0.0066,0.9934
3073,5718,70,0.01,0.30434783,0.0102,0.9898
3074,5719,0,0.04,0.2173913,0.0056,0.9944
3075,5720,74,0.04,0.34782609,0.7591,0.2409
3076,5721,54,-0.05,0.34782609,0.7988,0.2012
3077,5722,67,-0.13,0.86956522,0.3359,0.6641
3078,5723,74,0.02,0.30434783,0.844,0.156
3079,5724,59,-0.05,0.34782609,0.7617,0.2383
3080,5725,76,0.14,0.91304348,0.1265,0.8735
3081,5726,47,0.13,0.82608696,0.2063,0.7937
3082,5727,40,-0.04,0.26086957,0.8262,0.1738
3083,5728,61,-0.04,0.30434783,0.8659,0.1341
3084,5729,54,0.02,0.2173913,0.844,0.156
3085,5730,33,-0.01,0.08695652,0.0188,0.9812
3086,5742,60,0.03,0.26086957,0.0097,0.9903
3087,5743,55,-0.06,0.39130435,0.0173,0.9827
3088,5744,0,-0.08,0.52173913,0.659,0.341
3089,5745,47,0.13,0.82608696,0.2663,0.7337
3090,5746,55,-0.12,0.7826087,0.3933,0.6067
3091,5747,41,-0.05,0.34782609,0.7673,0.2327
3092,5748,47,0.11,0.69565217,0.3059,0.6941
3093,5749,68,0.14,0.91304348,0.1265,0.8735
3094,5750,24,0.03,0.13043478,0.7856,0.2144
3095,5751,2,-0.07,0.43478261,0.6214,0.3786
3096,5752,81,-0.04,0.34782609,0.8501,0.1499
3097,5753,33,0.04,0.2173913,0.7998,0.2002
3098,5754,66,-0.01,0.26086957,0.0168,0.9832
3099,5766,34,0.06,0.34782609,0.0091,0.9909
3100,5767,45,-0.04,0.26086957,0.0127,0.9873
3101,5768,20,-0.1,0.65217391,0.6021,0.3979
3102,5769,77,-0.05,0.34782609,0.7937,0.2063
3103,5770,27,-0.06,0.39130435,0.6972,0.3028
3104,5771,43,0.14,0.86956522,0.1489,0.8511
3105,5772,32,-0.04,0.26086957,0.8013,0.1987
3106,5773,3,-0.06,0.39130435,0.6423,0.3577
3107,5774,1,0.02,0.08695652,0.8435,0.1565
3108,5775,20,-0.1,0.65217391,0.471,0.529
3109,5776,29,-0.05,0.30434783,0.7901,0.2099
3110,5777,81,-0.03,0.43478261,0.908,0.092
3111,5778,5,-0.02,0.13043478,0.0152,0.9848
3112,5790,75,0.02,0.39130435,0.0152,0.9848
3113,5791,41,0.05,0.26086957,0.8958,0.1042
3114,5792,0,0.06,0.34782609,0.6753,0.3247
3115,5793,33,0.03,0.13043478,0.7998,0.2002
3116,5794,52,-0.06,0.39130435,0.7139,0.2861
3117,5795,50,-0.06,0.39130435,0.7088,0.2912
3118,5796,42,0.03,0.13043478,0.7815,0.2185
3119,5797,10,0.12,0.73913043,0.2454,0.7546
3120,5798,59,0,0.26086957,0.9599,0.0401
3121,5799,32,-0.05,0.34782609,0.7708,0.2292
3122,5800,13,0.05,0.26086957,0.7068,0.2932
3123,5801,41,0.06,0.34782609,0.7348,0.2652
3124,5802,66,-0.06,0.39130435,0.0091,0.9909
3125,5814,11,-0.03,0.17391304,0.0168,0.9832
3126,5815,30,-0.06,0.39130435,0.8969,0.1032
3127,5816,62,-0.02,0.26086957,0.9395,0.0605
3128,5817,43,-0.04,0.26086957,0.8506,0.1494
3129,5818,52,-0.03,0.2173913,0.8831,0.1169
3130,5819,46,-0.01,0.13043478,0.9604,0.0396
3131,5820,48,0.1,0.60869565,0.3653,0.6347
3132,5821,60,0.11,0.73913043,0.3049,0.6951
3133,5822,89,0.14,0.91304348,0.1484,0.8516
3134,5823,0,-0.07,0.43478261,0.6026,0.3974
3135,5824,49,-0.06,0.39130435,0.7302,0.2698
3136,5825,39,0.05,0.26086957,0.7683,0.2317
3137,5826,29,0.09,0.56521739,0.0188,0.9812
3138,5838,9,-0.06,0.39130435,0.0183,0.9817
3139,5839,35,-0.06,0.39130435,0.8984,0.1016
3140,5840,41,0.11,0.69565217,0.4543,0.5457
3141,5841,87,0.12,0.82608696,0.3196,0.6804
3142,5842,41,-0.05,0.34782609,0.7719,0.2282
3143,5843,40,-0.13,0.82608696,0.2846,0.7154
3144,5844,75,0.09,0.65217391,0.4248,0.5752
3145,5845,9,0.01,0,0.8994,0.1006
3146,5846,67,0.12,0.7826087,0.2642,0.7358
3147,5847,53,-0.04,0.26086957,0.8257,0.1743
3148,5848,59,0,0.26086957,0.935,0.065
3149,5849,16,-0.09,0.56521739,0.716,0.284
3150,5850,22,-0.06,0.39130435,0.0158,0.9842
3151,5862,72,-0.06,0.43478261,0.0137,0.9863
3152,5863,79,-0.04,0.34782609,0.8984,0.1016
3153,5864,36,-0.02,0.13043478,0.9405,0.0595
3154,5865,57,-0.06,0.39130435,0.7424,0.2576
3155,5866,13,0.01,0,0.904,0.096
3156,5867,55,-0.05,0.34782609,0.7668,0.2332
3157,5868,90,0.12,0.91304348,0.2459,0.7541
3158,5869,58,0.11,0.73913043,0.3049,0.6951
3159,5870,7,0.04,0.2173913,0.7276,0.2724
3160,5871,0,-0.06,0.39130435,0.659,0.341
3161,5872,0,-0.09,0.60869565,0.529,0.471
3162,5873,35,0.04,0.2173913,0.7907,0.2094
3163,5874,54,0.06,0.39130435,0.0198,0.9802
3164,5886,53,-0.01,0.13043478,0.0071,0.9929
3165,5887,46,0.08,0.47826087,0.9004,0.0996
3166,5888,64,-0.03,0.26086957,0.9035,0.0965
3167,5889,54,-0.01,0.13043478,0.9604,0.0396
3168,5890,2,-0.06,0.39130435,0.6601,0.3399
3169,5891,48,-0.02,0.17391304,0.9217,0.0783
3170,5892,36,0.1,0.60869565,0.3648,0.6352
3171,5893,12,0.03,0.13043478,0.7805,0.2195
3172,5894,60,-0.04,0.30434783,0.8237,0.1763
3173,5895,74,-0.06,0.43478261,0.7114,0.2886
3174,5896,61,0.01,0.17391304,0.9045,0.0955
3175,5897,0,0.08,0.47826087,0.6682,0.3318
3176,5898,52,0.05,0.30434783,0.0132,0.9868
3177,5910,33,-0.07,0.43478261,0.0203,0.9797
3178,5911,14,0.05,0.26086957,0.9024,0.0976
3179,5912,32,0.04,0.2173913,0.7602,0.2398
3180,5913,52,0.12,0.7826087,0.3196,0.6804
3181,5914,90,0.14,0.91304348,0.1707,0.8293
3182,5915,18,0.09,0.56521739,0.4385,0.5615
3183,5916,0,-0.04,0.26086957,0.7612,0.2388
3184,5917,76,0.1,0.69565217,0.3643,0.6357
3185,5918,20,-0.09,0.56521739,0.4964,0.5036
3186,5919,65,-0.08,0.52173913,0.5991,0.4009
3187,5920,4,-0.09,0.56521739,0.5462,0.4538
3188,5921,10,0.01,0,0.904,0.096
3189,5922,27,-0.04,0.26086957,0.0168,0.9832
3190,5934,44,-0.05,0.34782609,0.0117,0.9883
3191,5935,42,-0.04,0.26086957,0.9106,0.0894
3192,5936,3,0.03,0.13043478,0.8181,0.1819
3193,5937,80,-0.05,0.34782609,0.7779,0.2221
3194,5938,6,0.11,0.69565217,0.3399,0.6601
3195,5939,50,0,0.17391304,0.9604,0.0396
3196,5940,26,0.02,0.08695652,0.8404,0.1596
3197,5941,10,0.12,0.73913043,0.2454,0.7546
3198,5942,12,-0.05,0.30434783,0.7282,0.2719
3199,5943,21,0.03,0.13043478,0.7901,0.2099
3200,5944,65,0.06,0.47826087,0.6489,0.3511
3201,5945,52,0.05,0.30434783,0.7576,0.2424
3202,5946,73,-0.04,0.34782609,0.0137,0.9863
3203,5958,67,0,0.30434783,0.0173,0.9827
3204,5959,65,0.07,0.47826087,0.905,0.095
3205,5960,49,0,0.17391304,0.9619,0.0381
3206,5961,0,0.05,0.26086957,0.6936,0.3064
3207,5962,24,0.14,0.86956522,0.1707,0.8293
3208,5963,41,0.13,0.82608696,0.2068,0.7932
3209,5964,53,0.09,0.60869565,0.4243,0.5757
3210,5965,14,-0.06,0.39130435,0.6621,0.3379
3211,5966,6,-0.08,0.52173913,0.5351,0.4649
3212,5967,38,-0.08,0.52173913,0.5828,0.4172
3213,5968,56,0.01,0.17391304,0.9065,0.0935
3214,5969,5,-0.07,0.43478261,0.7378,0.2622
3215,5970,8,0.08,0.47826087,0,1
3216,5982,67,-0.04,0.34782609,0.0091,0.9909
3217,5983,35,-0.03,0.2173913,0.9263,0.0737
3218,5984,37,-0.06,0.39130435,0.7551,0.2449
3219,5985,50,0.1,0.60869565,0.4268,0.5732
3220,5986,78,-0.06,0.47826087,0.6961,0.3039
